timestamp,gt_x,gt_y,gt_z,gt_vx,gt_vy,gt_vz
2.43333333,0.74517440,0.66686964,1.50000000,-0.20006089,0.22355232,0.00000000
2.46666667,0.73846856,0.67428791,1.50000000,-0.20228637,0.22154057,0.00000000
2.50000000,0.73168887,0.68163876,1.50000000,-0.20449163,0.21950666,0.00000000
2.53333333,0.72483601,0.68892145,1.50000000,-0.20667643,0.21745080,0.00000000
2.56666667,0.71791067,0.69613524,1.50000000,-0.20884057,0.21537320,0.00000000
2.60000000,0.71091354,0.70327942,1.50000000,-0.21098383,0.21327406,0.00000000
2.63333333,0.70384532,0.71035327,1.50000000,-0.21310598,0.21115359,0.00000000
2.66666667,0.69670671,0.71735609,1.50000000,-0.21520683,0.20901201,0.00000000
2.70000000,0.68949843,0.72428717,1.50000000,-0.21728615,0.20684953,0.00000000
2.73333333,0.68222121,0.73114583,1.50000000,-0.21934375,0.20466636,0.00000000
2.76666667,0.67487576,0.73793137,1.50000000,-0.22137941,0.20246273,0.00000000
2.80000000,0.66746283,0.74464312,1.50000000,-0.22339294,0.20023885,0.00000000
2.83333333,0.65998315,0.75128041,1.50000000,-0.22538412,0.19799494,0.00000000
2.86666667,0.65243747,0.75784256,1.50000000,-0.22735277,0.19573124,0.00000000
2.90000000,0.64482655,0.76432894,1.50000000,-0.22929868,0.19344796,0.00000000
2.93333333,0.63715114,0.77073888,1.50000000,-0.23122166,0.19114534,0.00000000
2.96666667,0.62941203,0.77707175,1.50000000,-0.23312152,0.18882361,0.00000000
3.00000000,0.62160997,0.78332691,1.50000000,-0.23499807,0.18648299,0.00000000
3.03333333,0.61374575,0.78950374,1.50000000,-0.23685112,0.18412372,0.00000000
3.06666667,0.60582016,0.79560162,1.50000000,-0.23868049,0.18174605,0.00000000
3.10000000,0.59783398,0.80161994,1.50000000,-0.24048598,0.17935019,0.00000000
3.13333333,0.58978803,0.80755810,1.50000000,-0.24226743,0.17693641,0.00000000
3.16666667,0.58168309,0.81341550,1.50000000,-0.24402465,0.17450493,0.00000000
3.20000000,0.57351999,0.81919157,1.50000000,-0.24575747,0.17205600,0.00000000
3.23333333,0.56529953,0.82488571,1.50000000,-0.24746571,0.16958986,0.00000000
3.26666667,0.55702255,0.83049737,1.50000000,-0.24914921,0.16710676,0.00000000
3.30000000,0.54868986,0.83602598,1.50000000,-0.25080779,0.16460696,0.00000000
3.33333333,0.54030231,0.84147098,1.50000000,-0.25244130,0.16209069,0.00000000
3.36666667,0.53186072,0.84683184,1.50000000,-0.25404955,0.15955822,0.00000000
