timestamp,est_x,est_y,est_z,est_vx,est_vy,est_vz,pos_err,vel_err,num_visible_cameras,update_time_sec,nis_mean,cov_px,cov_py,cov_pz,cov_vx,cov_vy,cov_vz
0.83333333,0.96891242,0.24740396,1.50000000,-0.07412339,0.29071956,-0.00000001,0.00000000,0.00010801,4,0.00118637,0.00728966,0.00000000,0.00000000,0.00000000,0.00000279,0.00000278,0.00000278
0.86666667,0.96638998,0.25708055,1.50000000,-0.07716332,0.28989220,0.00000003,0.00000000,0.00004634,4,0.00130204,0.00892971,0.00000000,0.00000000,0.00000000,0.00000268,0.00000268,0.00000268
0.90000000,0.96377090,0.26673144,1.50000000,-0.07992917,0.28917456,-0.00000001,0.00000000,0.00010011,4,0.00105567,0.00734581,0.00000000,0.00000000,0.00000000,0.00000258,0.00000258,0.00000258
0.93333333,0.96105544,0.27635565,1.50000000,-0.08294325,0.28829430,0.00000004,0.00000000,0.00004283,4,0.00081417,0.00887065,0.00000000,0.00000000,0.00000000,0.00000249,0.00000249,0.00000249
0.96666667,0.95824388,0.28595223,1.50000000,-0.08570182,0.28751395,-0.00000001,0.00000001,0.00009325,4,0.00077379,0.00739455,0.00000000,0.00000000,0.00000000,0.00000241,0.00000240,0.00000240
1.00000000,0.95533649,0.29552021,1.50000000,-0.08869042,0.28658092,0.00000004,0.00000000,0.00003977,4,0.00077396,0.00881957,0.00000000,0.00000000,0.00000000,0.00000233,0.00000232,0.00000232
1.03333333,0.95233357,0.30505864,1.50000000,-0.09143940,0.28573882,-0.00000001,0.00000000,0.00008727,4,0.00076033,0.00743741,0.00000000,0.00000000,0.00000000,0.00000225,0.00000225,0.00000225
1.06666667,0.94923542,0.31456656,1.50000000,-0.09440232,0.28475229,0.00000004,0.00000000,0.00003718,4,0.00075467,0.00877476,0.00000000,0.00000000,0.00000000,0.00000218,0.00000218,0.00000218
1.10000000,0.94604234,0.32404303,1.50000000,-0.09713975,0.28384983,-0.00000001,0.00000000,0.00008204,4,0.00074600,0.00747544,0.00000000,0.00000000,0.00000000,0.00000212,0.00000211,0.00000211
1.13333333,0.94275467,0.33348709,1.50000000,-0.10007677,0.28280970,0.00000004,0.00000000,0.00003489,4,0.00075096,0.00873522,0.00000000,0.00000000,0.00000000,0.00000206,0.00000205,0.00000205
