timestamp,est_x,est_y,est_z,est_vx,est_vy,est_vz,pos_err,vel_err,num_visible_cameras,update_time_sec,nis_mean,cov_px,cov_py,cov_pz,cov_vx,cov_vy,cov_vz
0.83333333,-0.21625097,0.14404126,4.17166840,-0.25862467,0.10240253,0.22426622,2.56045194,0.53895443,4,0.00266975,1.89190308,0.00148932,0.00018057,0.00028280,0.00532580,0.00288148,0.00325191
0.86666667,-0.22857898,0.15655011,4.17097290,-0.26385977,0.12710934,0.20571908,2.56006509,0.53647888,4,0.00264392,3.74258682,0.00134236,0.00017940,0.00027549,0.00504180,0.00289200,0.00326363
0.90000000,-0.22631074,0.15888709,4.18367072,-0.24852914,0.12180721,0.21915025,2.57041283,0.52458927,4,0.00276696,1.27776516,0.00121747,0.00017866,0.00026983,0.00483298,0.00290025,0.00327658
0.93333333,-0.22777434,0.16340792,4.18477038,-0.23911983,0.12313644,0.20476053,2.57004678,0.51177786,4,0.00336208,0.69903398,0.00111164,0.00017828,0.00026550,0.00468243,0.00290645,0.00328913
0.96666667,-0.24532304,0.16849251,4.18734424,-0.25250121,0.12593823,0.19468450,2.57424247,0.52212151,4,0.00469896,3.97829681,0.00102184,0.00017811,0.00026223,0.00457615,0.00291015,0.00330009
1.00000000,-0.24927720,0.16802501,4.18994561,-0.24620115,0.11306190,0.18551127,2.57604510,0.51537046,4,0.00349454,0.87729756,0.00094575,0.00017809,0.00025980,0.00450384,0.00291173,0.00330881
1.03333333,-0.26637706,0.16833526,4.19850153,-0.25888456,0.10347426,0.19122402,2.58644953,0.52948387,4,0.00341942,1.37505518,0.00088131,0.00017814,0.00025805,0.00445727,0.00291150,0.00331508
1.06666667,-0.26647043,0.16481981,4.19506854,-0.24646450,0.08420243,0.16755451,2.58180250,0.51622902,4,0.00337050,1.59456454,0.00082689,0.00017828,0.00025684,0.00443015,0.00291014,0.00331896
1.10000000,-0.29884273,0.17323868,4.20274164,-0.28244167,0.09991975,0.17241134,2.59499020,0.54898703,4,0.00485063,1.98764730,0.00078073,0.00017840,0.00025601,0.00441671,0.00290740,0.00332040
1.13333333,-0.30555390,0.18184864,4.21322334,-0.27832708,0.11454016,0.18400321,2.60544878,0.54426300,4,0.00314233,0.48236379,0.00074182,0.00017854,0.00025549,0.00441341,0.00290421,0.00331969
1.16666667,-0.31559803,0.19291731,4.21819775,-0.27959659,0.13474503,0.18103482,2.61139534,0.54269941,4,0.00269604,0.52903184,0.00070914,0.00017870,0.00025517,0.00441710,0.00290082,0.00331714
1.20000000,-0.32557842,0.18841501,4.21739351,-0.28064569,0.10980589,0.16421331,2.61204227,0.54311036,4,0.00292058,1.66088981,0.00068178,0.00017882,0.00025497,0.00442513,0.00289715,0.00331295
1.23333333,-0.33143012,0.18969766,4.23035237,-0.27481338,0.10307337,0.18285532,2.62506288,0.54017250,4,0.00265379,1.58022513,0.00065891,0.00017891,0.00025489,0.00443532,0.00289341,0.00330781
1.26666667,-0.32957921,0.19862431,4.23663776,-0.25647671,0.11826335,0.18336164,2.62962396,0.51999034,4,0.00403804,1.93533597,0.00064002,0.00017903,0.00025489,0.00444651,0.00289028,0.00330207
1.30000000,-0.33483103,0.19895102,4.24866816,-0.25073634,0.10811838,0.19816264,2.64169954,0.51750574,4,0.00479133,2.34953072,0.00062447,0.00017913,0.00025491,0.00445727,0.00288738,0.00329584
1.33333333,-0.34362701,0.20853170,4.25135324,-0.25161557,0.12476759,0.18832409,2.64557813,0.51430388,4,0.00352483,1.31448885,0.00061186,0.00017922,0.00025493,0.00446700,0.00288489,0.00328929
1.36666667,-0.35440469,0.20491164,4.25596503,-0.25579094,0.10322428,0.18426472,2.65217683,0.51912643,4,0.00268662,0.86670880,0.00060160,0.00017928,0.00025491,0.00447459,0.00288252,0.00328254
1.40000000,-0.36564165,0.20500601,4.26459645,-0.26059220,0.09393128,0.19046932,2.66284698,0.52534584,4,0.00263754,2.12951052,0.00059341,0.00017930,0.00025485,0.00447991,0.00288036,0.00327589
1.43333333,-0.35967514,0.20480572,4.26892920,-0.23386176,0.08461222,0.18568262,2.66475206,0.49901762,4,0.00431442,1.42167425,0.00058700,0.00017935,0.00025480,0.00448293,0.00287883,0.00326976
1.46666667,-0.37190778,0.21403157,4.28039786,-0.24204168,0.10231595,0.19864371,2.67837384,0.50643900,4,0.00367133,1.39520501,0.00058197,0.00017938,0.00025473,0.00448317,0.00287757,0.00326409
1.50000000,-0.38144902,0.21252581,4.27927723,-0.24485634,0.08882839,0.17948517,2.67952467,0.50649073,4,0.00367029,2.70387922,0.00057825,0.00017941,0.00025460,0.00448135,0.00287657,0.00325860
1.53333333,-0.38847740,0.21587532,4.28515199,-0.24273034,0.08989568,0.17922524,2.68664984,0.50344567,4,0.00393592,0.06919224,0.00057540,0.00017941,0.00025445,0.00447680,0.00287568,0.00325368
1.56666667,-0.40047042,0.21199030,4.29024007,-0.25005446,0.07090199,0.17708620,2.69477242,0.51214674,4,0.00407300,1.40188663,0.00057334,0.00017941,0.00025428,0.00447016,0.00287501,0.00324925
1.60000000,-0.40742951,0.21966914,4.29262074,-0.24755257,0.08564792,0.16829249,2.69861532,0.50534154,4,0.00503883,1.18998105,0.00057190,0.00017941,0.00025409,0.00446171,0.00287455,0.00324534
1.63333333,-0.40872033,0.21715050,4.29397038,-0.23423370,0.07078499,0.15791294,2.70009638,0.49209461,4,0.00704079,2.22033527,0.00057091,0.00017940,0.00025389,0.00445158,0.00287419,0.00324183
1.66666667,-0.42504684,0.22784595,4.29730998,-0.25072104,0.09395184,0.15290749,2.70784751,0.50372672,4,0.00439858,3.66807858,0.00057021,0.00017938,0.00025367,0.00443998,0.00287385,0.00323879
1.70000000,-0.43394010,0.23133305,4.30239566,-0.25175693,0.09494011,0.15286714,2.71525816,0.50380340,4,0.00452846,2.55110446,0.00056980,0.00017935,0.00025344,0.00442755,0.00287360,0.00323610
1.73333333,-0.44857625,0.23294688,4.31135326,-0.26371388,0.09065412,0.16237316,2.72835241,0.51641991,4,0.00278513,0.92002739,0.00056956,0.00017931,0.00025317,0.00441442,0.00287331,0.00323353
1.76666667,-0.45334115,0.22902278,4.31540283,-0.25587713,0.07142634,0.15916558,2.73384731,0.50967103,4,0.00336708,1.33375168,0.00056952,0.00017930,0.00025292,0.00440124,0.00287338,0.00323149
1.80000000,-0.46861517,0.23938587,4.31652620,-0.26906197,0.09364194,0.14859473,2.73976493,0.51796353,4,0.00350904,2.19398052,0.00056956,0.00017928,0.00025267,0.00438792,0.00287335,0.00322968
1.83333333,-0.47110384,0.24081433,4.33160669,-0.25638706,0.08871886,0.17377499,2.75483006,0.50855202,4,0.00688050,4.32208240,0.00056958,0.00017927,0.00025244,0.00437452,0.00287340,0.00322819
1.86666667,-0.47152966,0.23956231,4.33153713,-0.24074670,0.07708197,0.15943766,2.75507427,0.49130367,4,0.00277075,1.20976306,0.00056972,0.00017930,0.00025222,0.00436184,0.00287381,0.00322702
1.90000000,-0.47840802,0.25137745,4.34810255,-0.23850958,0.10244580,0.18715057,2.77277366,0.49072272,4,0.00429392,1.98692007,0.00056977,0.00017933,0.00025204,0.00434925,0.00287410,0.00322613
1.93333333,-0.47936976,0.25795911,4.34965467,-0.22515808,0.11119751,0.17557849,2.77454720,0.47416208,4,0.00295754,1.58306555,0.00056991,0.00017940,0.00025186,0.00433767,0.00287466,0.00322531
1.96666667,-0.48785322,0.24840999,4.34600054,-0.22697232,0.07471766,0.15225240,2.77466710,0.47413271,4,0.00410150,3.75693897,0.00056998,0.00017945,0.00025168,0.00432657,0.00287498,0.00322454
2.00000000,-0.49789426,0.25599862,4.34782416,-0.23185250,0.08890562,0.14407473,2.78002415,0.47558609,4,0.00288554,0.97609836,0.00056995,0.00017945,0.00025150,0.00431597,0.00287492,0.00322377
2.03333333,-0.52598879,0.25730181,4.34694617,-0.27101600,0.08469326,0.12977880,2.78990125,0.51235579,4,0.00277025,3.38997399,0.00056977,0.00017941,0.00025126,0.00430572,0.00287457,0.00322269
2.06666667,-0.54002494,0.26244838,4.35381993,-0.28061957,0.09114257,0.13599077,2.80185079,0.52107148,4,0.00279233,0.93253460,0.00056955,0.00017934,0.00025099,0.00429629,0.00287400,0.00322147
2.10000000,-0.53573207,0.27031059,4.37057292,-0.25439182,0.10406095,0.16635989,2.81592844,0.49751693,4,0.00336604,2.58193983,0.00056925,0.00017932,0.00025079,0.00428754,0.00287397,0.00322069
2.13333333,-0.54751275,0.27267695,4.36498024,-0.26082790,0.10126852,0.13872013,2.81572217,0.49939422,4,0.00464037,3.80881841,0.00056902,0.00017931,0.00025053,0.00428003,0.00287401,0.00321966
2.16666667,-0.54938568,0.27236239,4.37923454,-0.24759763,0.09077546,0.16275903,2.83014223,0.48900963,4,0.00394867,3.88095130,0.00056874,0.00017929,0.00025033,0.00427318,0.00287394,0.00321895
2.20000000,-0.56513905,0.27972064,4.38855639,-0.26197335,0.10280506,0.17225844,2.84523367,0.50347827,4,0.00375496,0.85119356,0.00056846,0.00017930,0.00025013,0.00426716,0.00287407,0.00321825
2.23333333,-0.57734223,0.28113430,4.37913905,-0.26873446,0.09758733,0.13463232,2.84207093,0.50422026,4,0.00351021,3.34739703,0.00056820,0.00017932,0.00024993,0.00426196,0.00287425,0.00321748
2.26666667,-0.58917653,0.28165829,4.37789953,-0.27423505,0.09020103,0.12043536,2.84643548,0.50773625,4,0.00429104,2.07628940,0.00056782,0.00017927,0.00024969,0.00425699,0.00287386,0.00321647
2.30000000,-0.58656221,0.27925251,4.38087061,-0.25169957,0.07503959,0.11807820,2.84891395,0.48482889,4,0.00360538,1.06097982,0.00056745,0.00017922,0.00024947,0.00425266,0.00287352,0.00321561
2.33333333,-0.60391172,0.29274488,4.38471484,-0.26902265,0.10561143,0.11753318,2.85991932,0.50024760,4,0.00296050,2.06716892,0.00056704,0.00017914,0.00024924,0.00424883,0.00287306,0.00321466
2.36666667,-0.60873055,0.30010922,4.39663163,-0.26111527,0.11600458,0.13737405,2.87334508,0.49353241,4,0.00371713,1.92070195,0.00056654,0.00017910,0.00024903,0.00424511,0.00287287,0.00321379
2.40000000,-0.61752808,0.29885620,4.39528594,-0.26123711,0.10196254,0.12275217,2.87673758,0.49105949,4,0.00327817,0.58517692,0.00056612,0.00017908,0.00024881,0.00424221,0.00287284,0.00321290
2.43333333,-0.62851106,0.29179004,4.39095290,-0.26541354,0.07322722,0.10200254,2.87868002,0.49341587,4,0.00492846,1.98793592,0.00056576,0.00017903,0.00024857,0.00423992,0.00287250,0.00321189
2.46666667,-0.62512050,0.29736072,4.40206873,-0.24209216,0.08146966,0.12124398,2.88799054,0.47008394,4,0.00377588,2.80061659,0.00056536,0.00017899,0.00024841,0.00423777,0.00287238,0.00321137
2.50000000,-0.63774566,0.29151207,4.40016196,-0.25062027,0.05799214,0.10658713,2.89294347,0.47750686,4,0.00299846,2.00044653,0.00056505,0.00017895,0.00024820,0.00423625,0.00287214,0.00321047
2.53333333,-0.64706724,0.30298155,4.40928450,-0.25265254,0.08428889,0.12023076,2.90582731,0.47847435,4,0.00265104,2.59036120,0.00056476,0.00017889,0.00024802,0.00423497,0.00287182,0.00320970
2.56666667,-0.65000827,0.30847438,4.41075257,-0.24229651,0.09164719,0.11389978,2.90929553,0.46670184,4,0.00285267,1.65564395,0.00056449,0.00017886,0.00024782,0.00423392,0.00287169,0.00320885
2.60000000,-0.66387679,0.30716187,4.41719306,-0.25320080,0.07963297,0.12052811,2.92236869,0.47707262,4,0.00453925,1.44411058,0.00056418,0.00017880,0.00024759,0.00423284,0.00287136,0.00320781
2.63333333,-0.66005046,0.31525045,4.41384370,-0.23002291,0.09454965,0.10216421,2.91848217,0.45187270,4,0.00305579,1.65566551,0.00056391,0.00017879,0.00024742,0.00423201,0.00287142,0.00320710
2.66666667,-0.65560896,0.30685128,4.41343382,-0.20665857,0.06235658,0.09302067,2.91751913,0.42705408,4,0.00337646,6.54621046,0.00056482,0.00018733,0.00026276,0.00423537,0.00293650,0.00330273
2.70000000,-0.65744916,0.31169490,4.41859012,-0.19710239,0.06980888,0.09809290,2.92389687,0.41646333,4,0.00338108,0.84447436,0.00056462,0.00018607,0.00026076,0.00423451,0.00291668,0.00327669
2.73333333,-0.67743569,0.31687385,4.42304214,-0.22275632,0.07798738,0.10086840,2.93798526,0.44120273,4,0.00494121,1.38732811,0.00056436,0.00018487,0.00025879,0.00423352,0.00290166,0.00325601
2.76666667,-0.68302581,0.32206720,4.42548280,-0.21934252,0.08508522,0.09854347,2.94375879,0.43685958,4,0.00392446,0.86713715,0.00056409,0.00018379,0.00025692,0.00423259,0.00289081,0.00324007
2.80000000,-0.68485516,0.32877032,4.42650168,-0.20902305,0.09560198,0.09289305,2.94651018,0.42592668,4,0.00414150,0.86563064,0.00056378,0.00018284,0.00025521,0.00423162,0.00288324,0.00322812
2.83333333,-0.69173366,0.32453675,4.42660524,-0.20862345,0.07529420,0.08569124,2.95121965,0.42330595,4,0.00395742,0.86734692,0.00056348,0.00018200,0.00025364,0.00423074,0.00287803,0.00321925
2.86666667,-0.70910117,0.33290741,4.42935027,-0.22867132,0.09170272,0.08522905,2.96288712,0.44315107,4,0.00440292,0.82398433,0.00056318,0.00018123,0.00025220,0.00422995,0.00287438,0.00321269
2.90000000,-0.71634025,0.33139853,4.43076477,-0.22779331,0.07917383,0.08182125,2.96897389,0.44047927,4,0.00340687,0.72910206,0.00056287,0.00018056,0.00025087,0.00422917,0.00287206,0.00320783
2.93333333,-0.71780705,0.33161067,4.42821649,-0.21604472,0.07243773,0.06887462,2.96879362,0.42733669,4,0.00405742,1.34427715,0.00056261,0.00018002,0.00024974,0.00422862,0.00287094,0.00320481
2.96666667,-0.73178751,0.33850786,4.43950165,-0.22909770,0.08477383,0.09096899,2.98659322,0.44047142,4,0.00274758,1.20785123,0.00056229,0.00017955,0.00024875,0.00422786,0.00287024,0.00320275
3.00000000,-0.73374773,0.34173094,4.44187854,-0.21828455,0.08570923,0.08936033,2.99091048,0.42878103,4,0.00277558,0.90441900,0.00056201,0.00017921,0.00024790,0.00422728,0.00287032,0.00320155
3.03333333,-0.74105651,0.34907456,4.44239385,-0.21850871,0.09815781,0.08313743,2.99614575,0.42919285,4,0.00363408,1.02015906,0.00056169,0.00017894,0.00024717,0.00422653,0.00287056,0.00320081
3.06666667,-0.76236062,0.34497279,4.44494756,-0.24501108,0.07823411,0.08272363,3.01055213,0.45267923,4,0.00430467,1.52671445,0.00056135,0.00017866,0.00024645,0.00422574,0.00287033,0.00319976
3.10000000,-0.76036285,0.35270912,4.44028081,-0.22581401,0.09227826,0.06417165,3.00675910,0.43387846,4,0.00405279,1.15788375,0.00056107,0.00017845,0.00024585,0.00422520,0.00287032,0.00319909
3.13333333,-0.75296415,0.34961956,4.44825323,-0.19708280,0.07457342,0.07891872,3.01147886,0.40260554,4,0.00361812,1.69073140,0.00056077,0.00017831,0.00024539,0.00422459,0.00287048,0.00319890
3.16666667,-0.77153868,0.34766129,4.44419285,-0.21986946,0.06283633,0.06230478,3.01895465,0.42331892,4,0.00325442,3.25781875,0.00056053,0.00017819,0.00024498,0.00422422,0.00287041,0.00319856
3.20000000,-0.77908284,0.34735261,4.44858270,-0.22018602,0.05612322,0.06813924,3.02812571,0.42210714,4,0.00444021,3.35151126,0.00056028,0.00017805,0.00024459,0.00422370,0.00286995,0.00319784
3.23333333,-0.78111227,0.34884326,4.44445659,-0.21004930,0.05505421,0.05218954,3.02713722,0.41112035,4,0.00308563,0.83021763,0.00056012,0.00017794,0.00024424,0.00422357,0.00286945,0.00319708
3.26666667,-0.80392171,0.34715794,4.44449238,-0.24012379,0.04588322,0.04796619,3.04067608,0.43966962,4,0.00271408,1.54879603,0.00055995,0.00017777,0.00024387,0.00422327,0.00286841,0.00319586
3.30000000,-0.81194877,0.35172997,4.44821044,-0.24027589,0.05427121,0.05318683,3.04952663,0.43897965,4,0.00318962,1.44021288,0.00055977,0.00017762,0.00024353,0.00422295,0.00286741,0.00319456
3.33333333,-0.82065594,0.35867601,4.45255619,-0.24179807,0.06848796,0.05948835,3.05924076,0.44059101,4,0.00295267,0.77361580,0.00055951,0.00017749,0.00024319,0.00422226,0.00286647,0.00319308
3.36666667,-0.83232463,0.36546207,4.44795903,-0.24888498,0.08129761,0.04287391,3.06304316,0.44880313,4,0.00464300,5.09472807,0.00062927,0.00018652,0.00024340,0.00447701,0.00293572,0.00319502
3.40000000,-0.83174644,0.36713528,4.44947461,-0.23199231,0.07810053,0.04312735,3.06563678,0.43072606,4,0.00285992,1.40098265,0.00062299,0.00018507,0.00024305,0.00442519,0.00291352,0.00319272
3.43333333,-0.83400864,0.37236043,4.44284892,-0.22174518,0.08533337,0.02284494,3.06282403,0.42240096,4,0.00267283,1.26013528,0.00061674,0.00018374,0.00024272,0.00438181,0.00289687,0.00319056
3.46666667,-0.83755328,0.37249798,4.44654690,-0.21440608,0.07765373,0.03027171,3.06953884,0.41236688,4,0.00268042,1.36078933,0.00061071,0.00018251,0.00024242,0.00434611,0.00288457,0.00318874
3.50000000,-0.82716352,0.36655861,4.44888116,-0.18115082,0.05345060,0.03377265,3.06770371,0.37480050,4,0.00297833,2.41305968,0.00060497,0.00018148,0.00024223,0.00431711,0.00287632,0.00318759
3.53333333,-0.84219813,0.37673406,4.45540074,-0.19838208,0.07678812,0.04711756,3.08278062,0.39378131,4,0.00404954,2.42785391,0.00059957,0.00018054,0.00024203,0.00429387,0.00287042,0.00318639
3.56666667,-0.85557386,0.38427679,4.44809654,-0.21120585,0.09102334,0.02473104,3.08557004,0.40986997,4,0.00312867,1.22572801,0.00059438,0.00017973,0.00024177,0.00427492,0.00286643,0.00318475
3.60000000,-0.85614927,0.38394297,4.45099485,-0.19897668,0.08141296,0.03000688,3.09004289,0.39469219,4,0.00270592,3.65683429,0.00059393,0.00019482,0.00026843,0.00427628,0.00298487,0.00335292
3.63333333,-0.86771965,0.37993533,4.45222802,-0.20793047,0.06317523,0.03076925,3.09932655,0.39904315,4,0.00292292,2.50940002,0.00058908,0.00019180,0.00026489,0.00426140,0.00294579,0.00330619
3.66666667,-0.88671794,0.36825706,4.45498104,-0.22994601,0.02594019,0.03540498,3.11430084,0.41474024,4,0.00265404,4.60141225,0.00058466,0.00018900,0.00026137,0.00425004,0.00291658,0.00326894
3.70000000,-0.88013276,0.37750029,4.45765465,-0.20359221,0.04820343,0.03891087,3.11435108,0.38994266,4,0.00373333,2.79979007,0.00058075,0.00018658,0.00025817,0.00424198,0.00289629,0.00324108
3.73333333,-0.87618194,0.38661351,4.44870479,-0.18381904,0.06854755,0.01347886,3.10630938,0.37564992,4,0.00421637,2.08979729,0.00057718,0.00018453,0.00025528,0.00423593,0.00288273,0.00322056
3.76666667,-0.88164851,0.39034944,4.45032326,-0.18262905,0.07244934,0.01632208,3.11244356,0.37428966,4,0.00323625,3.89398874,0.00057378,0.00018279,0.00025266,0.00423093,0.00287381,0.00320555
3.80000000,-0.88973330,0.38943881,4.45449298,-0.18622263,0.06333009,0.02534678,3.12227311,0.37400144,4,0.00289021,0.23847682,0.00057080,0.00018129,0.00025029,0.00422767,0.00286807,0.00319471
3.83333333,-0.89158571,0.39364943,4.45690865,-0.17809395,0.06886111,0.02918773,3.12702775,0.36637074,4,0.00284750,2.93312138,0.00056825,0.00018004,0.00024820,0.00422587,0.00286473,0.00318725
3.86666667,-0.90980168,0.39806095,4.45643588,-0.20137363,0.07522300,0.02547522,3.13883830,0.39000413,4,0.00389250,2.70006739,0.00056591,0.00017898,0.00024629,0.00422445,0.00286268,0.00318181
3.90000000,-0.90763621,0.39582842,4.45662596,-0.18437945,0.06181743,0.02403867,3.13959218,0.36962077,4,0.00316404,2.50719043,0.00056380,0.00017815,0.00024465,0.00422337,0.00286200,0.00317841
3.93333333,-0.91428710,0.39531289,4.44328762,-0.18530797,0.05516378,-0.01099241,3.13442871,0.37267982,4,0.00344008,1.74134157,0.00056202,0.00017748,0.00024325,0.00422302,0.00286180,0.00317642
3.96666667,-0.92195473,0.40643171,4.44717923,-0.18855108,0.08076499,-0.00069224,3.14375363,0.38024120,4,0.00363879,3.05127654,0.00056043,0.00017691,0.00024207,0.00422275,0.00286165,0.00317537
4.00000000,-0.92599200,0.40502189,4.44831792,-0.18407346,0.06925847,0.00234408,3.14890415,0.37153820,4,0.00366875,1.11811843,0.00055898,0.00017647,0.00024102,0.00422230,0.00286151,0.00317447
4.03333333,-0.93981544,0.39310570,4.44773699,-0.19800602,0.03014808,0.00111632,3.15860005,0.37497962,4,0.00454592,3.95144062,0.00055777,0.00017608,0.00024007,0.00422208,0.00286099,0.00317355
4.06666667,-0.93792315,0.40192864,4.44506717,-0.18222045,0.05156453,-0.00588479,3.15706552,0.36467650,4,0.00499654,2.15678727,0.00055678,0.00017579,0.00023933,0.00422206,0.00286070,0.00317326
4.10000000,-0.94008293,0.40827214,4.44013436,-0.17500105,0.06439790,-0.01790831,3.15617756,0.36283810,4,0.00473112,1.78763623,0.00055586,0.00017557,0.00023870,0.00422168,0.00286019,0.00317287
4.13333333,-0.95333488,0.40855790,4.43709864,-0.18908909,0.05965810,-0.02399734,3.16354446,0.37508334,4,0.00427854,2.77965162,0.00055503,0.00017535,0.00023812,0.00422103,0.00285911,0.00317200
4.16666667,-0.94987129,0.40929833,4.43011339,-0.17033982,0.05587774,-0.03951089,3.15775362,0.35928887,4,0.00377313,1.15617502,0.00055433,0.00017520,0.00023766,0.00422035,0.00285819,0.00317132
4.20000000,-0.96108899,0.40490081,4.42593227,-0.18060884,0.03878074,-0.04654065,3.16312443,0.36505763,4,0.00269683,0.63338190,0.00055373,0.00017502,0.00023724,0.00421960,0.00285675,0.00317026
4.23333333,-0.95846538,0.41202497,4.42147120,-0.16436678,0.05470706,-0.05405719,3.15982303,0.35594230,4,0.00266588,2.93540892,0.00055327,0.00017485,0.00023689,0.00421899,0.00285527,0.00316917
4.26666667,-0.96082529,0.40510845,4.42873159,-0.15787764,0.02983354,-0.03088098,3.16894907,0.33585157,4,0.00401987,3.23946677,0.00055276,0.00017475,0.00023664,0.00421775,0.00285409,0.00316821
4.30000000,-0.96379239,0.41368774,4.42212020,-0.15391188,0.05108802,-0.04523193,3.16735020,0.34145592,4,0.00415196,1.67494168,0.00055239,0.00017465,0.00023640,0.00421674,0.00285283,0.00316702
