timestamp,camera_id,u_ideal,v_ideal,visible
0.40000000,camera_2,325.42728516,240.00000000,true
0.40000000,camera_3,321.49624161,236.43367779,true
0.43333333,camera_0,311.50997587,240.00000000,true
0.43333333,camera_1,313.81346361,240.00000000,true
0.43333333,camera_2,325.86088978,240.00000000,true
0.43333333,camera_3,321.62687590,236.13142609,true
0.46666667,camera_0,310.87249200,240.00000000,true
0.46666667,camera_1,313.33173941,240.00000000,true
0.46666667,camera_2,326.29113509,240.00000000,true
0.46666667,camera_3,321.75867950,235.82860595,true
0.50000000,camera_0,310.23736143,240.00000000,true
0.50000000,camera_1,312.84982768,240.00000000,true
0.50000000,camera_2,326.71792207,240.00000000,true
0.50000000,camera_3,321.89170702,235.52526466,true
0.53333333,camera_0,309.60460484,240.00000000,true
0.53333333,camera_1,312.36786155,240.00000000,true
0.53333333,camera_2,327.14115318,240.00000000,true
0.53333333,camera_3,322.02601304,235.22145006,true
0.56666667,camera_0,308.97424189,240.00000000,true
0.56666667,camera_1,311.88597504,240.00000000,true
0.56666667,camera_2,327.56073236,240.00000000,true
0.56666667,camera_3,322.16165208,234.91721064,true
0.60000000,camera_0,308.34629121,240.00000000,true
0.60000000,camera_1,311.40430299,240.00000000,true
0.60000000,camera_2,327.97656504,240.00000000,true
0.60000000,camera_3,322.29867855,234.61259545,true
0.63333333,camera_0,307.72077048,240.00000000,true
0.63333333,camera_1,310.92298107,240.00000000,true
0.63333333,camera_2,328.38855816,240.00000000,true
0.63333333,camera_3,322.43714673,234.30765412,true
0.66666667,camera_0,307.09769635,240.00000000,true
0.66666667,camera_1,310.44214572,240.00000000,true
0.66666667,camera_2,328.79662019,240.00000000,true
0.66666667,camera_3,322.57711078,234.00243686,true
0.70000000,camera_0,306.47708457,240.00000000,true
0.70000000,camera_1,309.96193415,240.00000000,true
0.70000000,camera_2,329.20066112,240.00000000,true
0.70000000,camera_3,322.71862464,233.69699446,true
0.73333333,camera_0,305.85894994,240.00000000,true
0.73333333,camera_1,309.48248426,240.00000000,true
0.73333333,camera_2,329.60059246,240.00000000,true
0.73333333,camera_3,322.86174208,233.39137823,true
0.76666667,camera_0,305.24330636,240.00000000,true
0.76666667,camera_1,309.00393464,240.00000000,true
0.76666667,camera_2,329.99632729,240.00000000,true
0.76666667,camera_3,323.00651662,233.08564006,true
0.80000000,camera_0,304.63016684,240.00000000,true
0.80000000,camera_1,308.52642452,240.00000000,true
0.80000000,camera_2,330.38778025,240.00000000,true
0.80000000,camera_3,323.15300153,232.77983236,true
0.83333333,camera_0,304.01954354,240.00000000,true
0.83333333,camera_1,308.05009376,240.00000000,true
0.83333333,camera_2,330.77486750,240.00000000,true
0.83333333,camera_3,323.30124977,232.47400806,true
0.86666667,camera_0,303.41144776,240.00000000,true
0.86666667,camera_1,307.57508277,240.00000000,true
0.86666667,camera_2,331.15750682,240.00000000,true
0.86666667,camera_3,323.45131401,232.16822062,true
0.90000000,camera_0,302.80588999,240.00000000,true
0.90000000,camera_1,307.10153250,240.00000000,true
0.90000000,camera_2,331.53561754,240.00000000,true
0.90000000,camera_3,323.60324653,231.86252398,true
0.93333333,camera_0,302.20287993,240.00000000,true
0.93333333,camera_1,306.62958444,240.00000000,true
0.93333333,camera_2,331.90912057,240.00000000,true
0.93333333,camera_3,323.75709926,231.55697258,true
0.96666667,camera_0,301.60242650,240.00000000,true
0.96666667,camera_1,306.15938049,240.00000000,true
0.96666667,camera_2,332.27793841,240.00000000,true
0.96666667,camera_3,323.91292370,231.25162134,true
1.00000000,camera_0,301.00453786,240.00000000,true
1.00000000,camera_1,305.69106300,240.00000000,true
1.00000000,camera_2,332.64199517,240.00000000,true
1.00000000,camera_3,324.07077091,230.94652563,true
1.03333333,camera_0,300.40922144,240.00000000,true
1.03333333,camera_1,305.22477472,240.00000000,true
1.03333333,camera_2,333.00121654,240.00000000,true
1.03333333,camera_3,324.23069149,230.64174128,true
1.06666667,camera_0,299.81648399,240.00000000,true
1.06666667,camera_1,304.76065871,240.00000000,true
1.06666667,camera_2,333.35552983,240.00000000,true
1.06666667,camera_3,324.39273553,230.33732455,true
1.10000000,camera_0,299.22633152,240.00000000,true
1.10000000,camera_1,304.29885836,240.00000000,true
1.10000000,camera_2,333.70486395,240.00000000,true
1.10000000,camera_3,324.55695256,230.03333211,true
1.13333333,camera_0,298.63876943,240.00000000,true
1.13333333,camera_1,303.83951732,240.00000000,true
1.13333333,camera_2,334.04914943,240.00000000,true
1.13333333,camera_3,324.72339156,229.72982104,true
1.16666667,camera_0,298.05380243,240.00000000,true
1.16666667,camera_1,303.38277944,240.00000000,true
1.16666667,camera_2,334.38831840,240.00000000,true
1.16666667,camera_3,324.89210092,229.42684879,true
1.20000000,camera_0,297.47143464,240.00000000,true
1.20000000,camera_1,302.92878878,240.00000000,true
1.20000000,camera_2,334.72230463,240.00000000,true
1.20000000,camera_3,325.06312837,229.12447321,true
1.23333333,camera_0,296.89166957,240.00000000,true
1.23333333,camera_1,302.47768950,240.00000000,true
1.23333333,camera_2,335.05104349,240.00000000,true
1.23333333,camera_3,325.23652098,228.82275247,true
1.26666667,camera_0,296.31451015,240.00000000,true
1.26666667,camera_1,302.02962589,240.00000000,true
1.26666667,camera_2,335.37447200,240.00000000,true
1.26666667,camera_3,325.41232513,228.52174508,true
1.30000000,camera_0,295.73995876,240.00000000,true
1.30000000,camera_1,301.58474224,240.00000000,true
1.30000000,camera_2,335.69252878,240.00000000,true
1.30000000,camera_3,325.59058646,228.22150986,true
1.33333333,camera_0,295.16801723,240.00000000,true
1.33333333,camera_1,301.14318287,240.00000000,true
1.33333333,camera_2,336.00515410,240.00000000,true
1.33333333,camera_3,325.77134983,227.92210595,true
1.36666667,camera_0,294.59868690,240.00000000,true
1.36666667,camera_1,300.70509205,240.00000000,true
1.36666667,camera_2,336.31228984,240.00000000,true
1.36666667,camera_3,325.95465933,227.62359273,true
1.40000000,camera_0,294.03196860,240.00000000,true
1.40000000,camera_1,300.27061395,240.00000000,true
1.40000000,camera_2,336.61387953,240.00000000,true
1.40000000,camera_3,326.14055819,227.32602985,true
1.43333333,camera_0,293.46786270,240.00000000,true
1.43333333,camera_1,299.83989260,240.00000000,true
1.43333333,camera_2,336.90986830,240.00000000,true
1.43333333,camera_3,326.32908879,227.02947719,true
1.46666667,camera_0,292.90636911,240.00000000,true
1.46666667,camera_1,299.41307185,240.00000000,true
1.46666667,camera_2,337.20020295,240.00000000,true
1.46666667,camera_3,326.52029259,226.73399484,true
1.50000000,camera_0,292.34748731,240.00000000,true
1.50000000,camera_1,298.99029530,240.00000000,true
1.50000000,camera_2,337.48483188,240.00000000,true
1.50000000,camera_3,326.71421014,226.43964308,true
1.53333333,camera_0,291.79121639,240.00000000,true
1.53333333,camera_1,298.57170627,240.00000000,true
1.53333333,camera_2,337.76370513,240.00000000,true
1.53333333,camera_3,326.91088100,226.14648237,true
1.56666667,camera_0,291.23755504,240.00000000,true
1.56666667,camera_1,298.15744776,240.00000000,true
1.56666667,camera_2,338.03677437,240.00000000,true
1.56666667,camera_3,327.11034374,225.85457328,true
1.60000000,camera_0,290.68650157,240.00000000,true
1.60000000,camera_1,297.74766234,240.00000000,true
1.60000000,camera_2,338.30399290,240.00000000,true
1.60000000,camera_3,327.31263591,225.56397653,true
1.63333333,camera_0,290.13805397,240.00000000,true
1.63333333,camera_1,297.34249220,240.00000000,true
1.63333333,camera_2,338.56531564,240.00000000,true
1.63333333,camera_3,327.51779396,225.27475292,true
1.66666667,camera_0,289.59220988,240.00000000,true
1.66666667,camera_1,296.94207900,240.00000000,true
1.66666667,camera_2,338.82069913,240.00000000,true
1.66666667,camera_3,327.72585326,224.98696333,true
1.70000000,camera_0,289.04896664,240.00000000,true
1.70000000,camera_1,296.54656388,240.00000000,true
1.70000000,camera_2,339.07010155,240.00000000,true
1.70000000,camera_3,327.93684806,224.70066868,true
1.73333333,camera_0,288.50832131,240.00000000,true
1.73333333,camera_1,296.15608737,240.00000000,true
1.73333333,camera_2,339.31348268,240.00000000,true
1.73333333,camera_3,328.15081141,224.41592991,true
1.76666667,camera_0,287.97027068,240.00000000,true
1.76666667,camera_1,295.77078936,240.00000000,true
1.76666667,camera_2,339.55080394,240.00000000,true
1.76666667,camera_3,328.36777519,224.13280797,true
1.80000000,camera_0,287.43481128,240.00000000,true
1.80000000,camera_1,295.39080906,240.00000000,true
1.80000000,camera_2,339.78202834,240.00000000,true
1.80000000,camera_3,328.58777003,223.85136374,true
1.83333333,camera_0,286.90193942,240.00000000,true
1.83333333,camera_1,295.01628490,240.00000000,true
1.83333333,camera_2,340.00712051,240.00000000,true
1.83333333,camera_3,328.81082532,223.57165808,true
1.86666667,camera_0,286.37165122,240.00000000,true
1.86666667,camera_1,294.64735451,240.00000000,true
1.86666667,camera_2,340.22604671,240.00000000,true
1.86666667,camera_3,329.03696913,223.29375174,true
1.90000000,camera_0,285.84394256,240.00000000,true
1.90000000,camera_1,294.28415467,240.00000000,true
1.90000000,camera_2,340.43877476,240.00000000,true
1.90000000,camera_3,329.26622823,223.01770538,true
1.93333333,camera_0,285.31880920,240.00000000,true
1.93333333,camera_1,293.92682123,240.00000000,true
1.93333333,camera_2,340.64527411,240.00000000,true
1.93333333,camera_3,329.49862801,222.74357949,true
1.96666667,camera_0,284.79624671,240.00000000,true
1.96666667,camera_1,293.57548906,240.00000000,true
1.96666667,camera_2,340.84551580,240.00000000,true
1.96666667,camera_3,329.73419250,222.47143441,true
2.00000000,camera_0,284.27625054,240.00000000,true
2.00000000,camera_1,293.23029201,240.00000000,true
2.00000000,camera_2,341.03947247,240.00000000,true
2.00000000,camera_3,329.97294430,222.20133027,true
2.03333333,camera_0,283.75881603,240.00000000,true
2.03333333,camera_1,292.89136284,240.00000000,true
2.03333333,camera_2,341.22711832,240.00000000,true
2.03333333,camera_3,330.21490456,221.93332698,true
2.06666667,camera_0,283.24393839,240.00000000,true
2.06666667,camera_1,292.55883318,240.00000000,true
2.06666667,camera_2,341.40842915,240.00000000,true
2.06666667,camera_3,330.46009297,221.66748420,true
2.10000000,camera_0,282.73161278,240.00000000,true
2.10000000,camera_1,292.23283344,240.00000000,true
2.10000000,camera_2,341.58338234,240.00000000,true
2.10000000,camera_3,330.70852772,221.40386128,true
2.13333333,camera_0,282.22183429,240.00000000,true
2.13333333,camera_1,291.91349278,240.00000000,true
2.13333333,camera_2,341.75195682,240.00000000,true
2.13333333,camera_3,330.96022546,221.14251728,true
2.16666667,camera_0,281.71459795,240.00000000,true
2.16666667,camera_1,291.60093905,240.00000000,true
2.16666667,camera_2,341.91413310,240.00000000,true
2.16666667,camera_3,331.21520129,220.88351091,true
2.20000000,camera_0,281.20989876,240.00000000,true
2.20000000,camera_1,291.29529873,240.00000000,true
2.20000000,camera_2,342.06989325,240.00000000,true
2.20000000,camera_3,331.47346872,220.62690049,true
2.23333333,camera_0,280.70773173,240.00000000,true
2.23333333,camera_1,290.99669685,240.00000000,true
2.23333333,camera_2,342.21922087,240.00000000,true
2.23333333,camera_3,331.73503968,220.37274394,true
2.26666667,camera_0,280.20809184,240.00000000,true
2.26666667,camera_1,290.70525697,240.00000000,true
2.26666667,camera_2,342.36210114,240.00000000,true
2.26666667,camera_3,331.99992445,220.12109876,true
2.30000000,camera_0,279.71097412,240.00000000,true
2.30000000,camera_1,290.42110110,240.00000000,true
2.30000000,camera_2,342.49852075,240.00000000,true
2.30000000,camera_3,332.26813165,219.87202198,true
2.33333333,camera_0,279.21637362,240.00000000,true
2.33333333,camera_1,290.14434963,240.00000000,true
2.33333333,camera_2,342.62846793,240.00000000,true
2.33333333,camera_3,332.53966824,219.62557010,true
2.36666667,camera_0,278.72428545,240.00000000,true
2.36666667,camera_1,289.87512131,240.00000000,true
2.36666667,camera_2,342.75193244,240.00000000,true
2.36666667,camera_3,332.81453946,219.38179915,true
2.40000000,camera_0,278.23470479,240.00000000,true
2.40000000,camera_1,289.61353314,240.00000000,true
2.40000000,camera_2,342.86890556,240.00000000,true
2.40000000,camera_3,333.09274884,219.14076455,true
2.43333333,camera_0,277.74762689,240.00000000,true
2.43333333,camera_1,289.35970036,240.00000000,true
2.43333333,camera_2,342.97938006,240.00000000,true
2.43333333,camera_3,333.37429819,218.90252117,true
2.46666667,camera_0,277.26304712,240.00000000,true
2.46666667,camera_1,289.11373634,240.00000000,true
2.46666667,camera_2,343.08335025,240.00000000,true
2.46666667,camera_3,333.65918752,218.66712324,true
2.50000000,camera_0,276.78096096,240.00000000,true
2.50000000,camera_1,288.87575259,240.00000000,true
2.50000000,camera_2,343.18081189,240.00000000,true
2.50000000,camera_3,333.94741510,218.43462435,true
2.53333333,camera_0,276.30136400,240.00000000,true
2.53333333,camera_1,288.64585862,240.00000000,true
2.53333333,camera_2,343.27176225,240.00000000,true
2.53333333,camera_3,334.23897737,218.20507742,true
2.56666667,camera_0,275.82425201,240.00000000,true
2.56666667,camera_1,288.42416197,240.00000000,true
2.56666667,camera_2,343.35620010,240.00000000,true
2.56666667,camera_3,334.53386900,217.97853463,true
2.60000000,camera_0,275.34962089,240.00000000,true
2.60000000,camera_1,288.21076805,240.00000000,true
2.60000000,camera_2,343.43412563,240.00000000,true
2.60000000,camera_3,334.83208280,217.75504747,true
2.63333333,camera_0,274.87746674,240.00000000,true
2.63333333,camera_1,288.00578018,240.00000000,true
2.63333333,camera_2,343.50554053,240.00000000,true
2.63333333,camera_3,335.13360974,217.53466663,true
2.66666667,camera_0,274.40778584,240.00000000,true
2.66666667,camera_1,287.80929948,240.00000000,true
2.66666667,camera_2,343.57044793,240.00000000,true
2.66666667,camera_3,335.43843897,217.31744199,true
2.70000000,camera_0,273.94057466,240.00000000,true
2.70000000,camera_1,287.62142479,240.00000000,true
2.70000000,camera_2,343.62885240,240.00000000,true
2.70000000,camera_3,335.74655775,217.10342265,true
2.73333333,camera_0,273.47582992,240.00000000,true
2.73333333,camera_1,287.44225268,240.00000000,true
2.73333333,camera_2,343.68075996,240.00000000,true
2.73333333,camera_3,336.05795146,216.89265680,true
2.76666667,camera_0,273.01354853,240.00000000,true
2.76666667,camera_1,287.27187733,240.00000000,true
2.76666667,camera_2,343.72617805,240.00000000,true
2.76666667,camera_3,336.37260363,216.68519179,true
2.80000000,camera_0,272.55372769,240.00000000,true
2.80000000,camera_1,287.11039052,240.00000000,true
2.80000000,camera_2,343.76511550,240.00000000,true
2.80000000,camera_3,336.69049585,216.48107404,true
2.83333333,camera_0,272.09636483,240.00000000,true
2.83333333,camera_1,286.95788154,240.00000000,true
2.83333333,camera_2,343.79758259,240.00000000,true
2.83333333,camera_3,337.01160785,216.28034903,true
2.86666667,camera_0,271.64145766,240.00000000,true
2.86666667,camera_1,286.81443713,240.00000000,true
2.86666667,camera_2,343.82359097,240.00000000,true
2.86666667,camera_3,337.33591744,216.08306127,true
2.90000000,camera_0,271.18900418,240.00000000,true
2.90000000,camera_1,286.68014147,240.00000000,true
2.90000000,camera_2,343.84315368,240.00000000,true
2.90000000,camera_3,337.66340053,215.88925429,true
2.93333333,camera_0,270.73900269,240.00000000,true
2.93333333,camera_1,286.55507607,240.00000000,true
2.93333333,camera_2,343.85628515,240.00000000,true
2.93333333,camera_3,337.99403112,215.69897058,true
2.96666667,camera_0,270.29145179,240.00000000,true
2.96666667,camera_1,286.43931975,240.00000000,true
2.96666667,camera_2,343.86300116,240.00000000,true
2.96666667,camera_3,338.32778129,215.51225159,true
3.00000000,camera_0,269.84635042,240.00000000,true
3.00000000,camera_1,286.33294858,240.00000000,true
3.00000000,camera_2,343.86331886,240.00000000,true
3.00000000,camera_3,338.66462121,215.32913771,true
3.03333333,camera_0,269.40369786,240.00000000,true
3.03333333,camera_1,286.23603581,240.00000000,true
3.03333333,camera_2,343.85725674,240.00000000,true
3.03333333,camera_3,339.00451913,215.14966823,true
3.06666667,camera_0,268.96349371,240.00000000,true
3.06666667,camera_1,286.14865184,240.00000000,true
3.06666667,camera_2,343.84483464,240.00000000,true
3.06666667,camera_3,339.34744142,214.97388131,true
3.10000000,camera_0,268.52573797,240.00000000,true
3.10000000,camera_1,286.07086416,240.00000000,true
3.10000000,camera_2,343.82607370,240.00000000,true
3.10000000,camera_3,339.69335252,214.80181397,true
3.13333333,camera_0,268.09043100,240.00000000,true
3.13333333,camera_1,286.00273728,240.00000000,true
3.13333333,camera_2,343.80099641,240.00000000,true
3.13333333,camera_3,340.04221497,214.63350206,true
3.16666667,camera_0,267.65757353,240.00000000,true
3.16666667,camera_1,285.94433270,240.00000000,true
3.16666667,camera_2,343.76962653,240.00000000,true
3.16666667,camera_3,340.39398943,214.46898026,true
3.20000000,camera_0,267.22716670,240.00000000,true
3.20000000,camera_1,285.89570887,240.00000000,true
3.20000000,camera_2,343.73198914,240.00000000,true
3.20000000,camera_3,340.74863467,214.30828201,true
3.23333333,camera_0,266.79921207,240.00000000,true
3.23333333,camera_1,285.85692112,240.00000000,true
3.23333333,camera_2,343.68811059,240.00000000,true
3.23333333,camera_3,341.10610758,214.15143955,true
3.26666667,camera_0,266.37371161,240.00000000,true
3.26666667,camera_1,285.82802160,240.00000000,true
3.26666667,camera_2,343.63801851,240.00000000,true
3.26666667,camera_3,341.46636320,213.99848384,true
3.30000000,camera_0,265.95066772,240.00000000,true
3.30000000,camera_1,285.80905928,240.00000000,true
3.30000000,camera_2,343.58174177,240.00000000,true
3.30000000,camera_3,341.82935469,213.84944460,true
3.33333333,camera_0,265.53008325,240.00000000,true
3.33333333,camera_1,285.80007987,240.00000000,true
3.33333333,camera_2,343.51931051,240.00000000,true
3.33333333,camera_3,342.19503339,213.70435022,true
3.36666667,camera_0,265.11196149,240.00000000,true
3.36666667,camera_1,285.80112576,240.00000000,true
3.36666667,camera_2,343.45075610,240.00000000,true
3.36666667,camera_3,342.56334882,213.56322784,true
3.40000000,camera_0,264.69630620,240.00000000,true
3.40000000,camera_1,285.81223601,240.00000000,true
3.40000000,camera_2,343.37611113,240.00000000,true
3.40000000,camera_3,342.93424867,213.42610322,true
3.43333333,camera_0,264.28312164,240.00000000,true
3.43333333,camera_1,285.83344631,240.00000000,true
3.43333333,camera_2,343.29540942,240.00000000,true
3.43333333,camera_3,343.30767885,213.29300083,true
3.46666667,camera_0,263.87241252,240.00000000,true
3.46666667,camera_1,285.86478891,240.00000000,true
3.46666667,camera_2,343.20868599,240.00000000,true
3.46666667,camera_3,343.68358351,213.16394376,true
3.50000000,camera_0,263.46418405,240.00000000,true
3.50000000,camera_1,285.90629259,240.00000000,true
3.50000000,camera_2,343.11597702,240.00000000,true
3.50000000,camera_3,344.06190503,213.03895374,true
3.53333333,camera_0,263.05844198,240.00000000,true
3.53333333,camera_1,285.95798263,240.00000000,true
3.53333333,camera_2,343.01731991,240.00000000,true
3.53333333,camera_3,344.44258407,212.91805111,true
3.56666667,camera_0,262.65519254,240.00000000,true
3.56666667,camera_1,286.01988075,240.00000000,true
3.56666667,camera_2,342.91275321,240.00000000,true
3.56666667,camera_3,344.82555957,212.80125485,true
3.60000000,camera_0,262.25444249,240.00000000,true
3.60000000,camera_1,286.09200513,240.00000000,true
3.60000000,camera_2,342.80231661,240.00000000,true
3.60000000,camera_3,345.21076879,212.68858251,true
3.63333333,camera_0,261.85619914,240.00000000,true
3.63333333,camera_1,286.17437029,240.00000000,true
3.63333333,camera_2,342.68605097,240.00000000,true
3.63333333,camera_3,345.59814733,212.58005023,true
3.66666667,camera_0,261.46047033,240.00000000,true
3.66666667,camera_1,286.26698713,240.00000000,true
3.66666667,camera_2,342.56399826,240.00000000,true
3.66666667,camera_3,345.98762917,212.47567273,true
3.70000000,camera_0,261.06726446,240.00000000,true
3.70000000,camera_1,286.36986287,240.00000000,true
3.70000000,camera_2,342.43620158,240.00000000,true
3.70000000,camera_3,346.37914666,212.37546332,true
3.73333333,camera_0,260.67659050,240.00000000,true
3.73333333,camera_1,286.48300101,240.00000000,true
3.73333333,camera_2,342.30270512,240.00000000,true
3.73333333,camera_3,346.77263059,212.27943383,true
3.76666667,camera_0,260.28845797,240.00000000,true
3.76666667,camera_1,286.60640131,240.00000000,true
3.76666667,camera_2,342.16355417,240.00000000,true
3.76666667,camera_3,347.16801020,212.18759470,true
3.80000000,camera_0,259.90287698,240.00000000,true
3.80000000,camera_1,286.74005978,240.00000000,true
3.80000000,camera_2,342.01879512,240.00000000,true
3.80000000,camera_3,347.56521321,212.09995488,true
3.83333333,camera_0,259.51985825,240.00000000,true
3.83333333,camera_1,286.88396862,240.00000000,true
3.83333333,camera_2,341.86847540,240.00000000,true
3.83333333,camera_3,347.96416585,212.01652189,true
3.86666667,camera_0,259.13941306,240.00000000,true
3.86666667,camera_1,287.03811622,240.00000000,true
3.86666667,camera_2,341.71264350,240.00000000,true
3.86666667,camera_3,348.36479292,211.93730180,true
3.90000000,camera_0,258.76155332,240.00000000,true
3.90000000,camera_1,287.20248715,240.00000000,true
3.90000000,camera_2,341.55134896,240.00000000,true
3.90000000,camera_3,348.76701778,211.86229920,true
3.93333333,camera_0,258.38629154,240.00000000,true
3.93333333,camera_1,287.37706210,240.00000000,true
3.93333333,camera_2,341.38464236,240.00000000,true
3.93333333,camera_3,349.17076242,211.79151724,true
3.96666667,camera_0,258.01364084,240.00000000,true
3.96666667,camera_1,287.56181790,240.00000000,true
3.96666667,camera_2,341.21257527,240.00000000,true
3.96666667,camera_3,349.57594747,211.72495763,true
4.00000000,camera_0,257.64361500,240.00000000,true
4.00000000,camera_1,287.75672748,240.00000000,true
4.00000000,camera_2,341.03520028,240.00000000,true
4.00000000,camera_3,349.98249227,211.66262059,true
4.03333333,camera_0,257.27622841,240.00000000,true
4.03333333,camera_1,287.96175986,240.00000000,true
4.03333333,camera_2,340.85257097,240.00000000,true
4.03333333,camera_3,350.39031487,211.60450490,true
4.06666667,camera_0,256.91149610,240.00000000,true
4.06666667,camera_1,288.17688015,240.00000000,true
4.06666667,camera_2,340.66474188,240.00000000,true
4.06666667,camera_3,350.79933210,211.55060791,true
4.10000000,camera_0,256.54943376,240.00000000,true
4.10000000,camera_1,288.40204952,240.00000000,true
4.10000000,camera_2,340.47176855,240.00000000,true
4.10000000,camera_3,351.20945958,211.50092549,true
4.13333333,camera_0,256.19005772,240.00000000,true
4.13333333,camera_1,288.63722521,240.00000000,true
4.13333333,camera_2,340.27370745,240.00000000,true
4.13333333,camera_3,351.62061180,211.45545210,true
4.16666667,camera_0,255.83338499,240.00000000,true
4.16666667,camera_1,288.88236051,240.00000000,true
4.16666667,camera_2,340.07061596,240.00000000,true
4.16666667,camera_3,352.03270210,211.41418076,true
4.20000000,camera_0,255.47943324,240.00000000,true
4.20000000,camera_1,289.13740475,240.00000000,true
4.20000000,camera_2,339.86255244,240.00000000,true
4.20000000,camera_3,352.44564279,211.37710305,true
4.23333333,camera_0,255.12822080,240.00000000,true
4.23333333,camera_1,289.40230333,240.00000000,true
4.23333333,camera_2,339.64957612,240.00000000,true
4.23333333,camera_3,352.85934513,211.34420915,true
4.26666667,camera_0,254.77976669,240.00000000,true
4.26666667,camera_1,289.67699766,240.00000000,true
4.26666667,camera_2,339.43174714,240.00000000,true
4.26666667,camera_3,353.27371938,211.31548783,true
4.30000000,camera_0,254.43409061,240.00000000,true
4.30000000,camera_1,289.96142523,240.00000000,true
4.30000000,camera_2,339.20912652,240.00000000,true
4.30000000,camera_3,353.68867487,211.29092644,true
4.33333333,camera_0,254.09121296,240.00000000,true
4.33333333,camera_1,290.25551957,240.00000000,true
4.33333333,camera_2,338.98177616,240.00000000,true
4.33333333,camera_3,354.10412003,211.27051097,true
4.36666667,camera_0,253.75115482,240.00000000,true
4.36666667,camera_1,290.55921025,240.00000000,true
4.36666667,camera_2,338.74975882,240.00000000,true
4.36666667,camera_3,354.51996244,211.25422604,true
4.40000000,camera_0,253.41393797,240.00000000,true
4.40000000,camera_1,290.87242293,240.00000000,true
4.40000000,camera_2,338.51313808,240.00000000,true
4.40000000,camera_3,354.93610885,211.24205488,true
4.43333333,camera_0,253.07958489,240.00000000,true
4.43333333,camera_1,291.19507932,240.00000000,true
4.43333333,camera_2,338.27197837,240.00000000,true
4.43333333,camera_3,355.35246525,211.23397940,true
4.46666667,camera_0,252.74811877,240.00000000,true
4.46666667,camera_1,291.52709724,240.00000000,true
4.46666667,camera_2,338.02634493,240.00000000,true
4.46666667,camera_3,355.76893692,211.22998018,true
4.50000000,camera_0,252.41956352,240.00000000,true
4.50000000,camera_1,291.86839061,240.00000000,true
4.50000000,camera_2,337.77630380,240.00000000,true
4.50000000,camera_3,356.18542845,211.23003645,true
4.53333333,camera_0,252.09394374,240.00000000,true
4.53333333,camera_1,292.21886944,240.00000000,true
4.53333333,camera_2,337.52192181,240.00000000,true
4.53333333,camera_3,356.60184379,211.23412619,true
4.56666667,camera_0,251.77128476,240.00000000,true
4.56666667,camera_1,292.57843990,240.00000000,true
4.56666667,camera_2,337.26326657,240.00000000,true
4.56666667,camera_3,357.01808632,211.24222606,true
4.60000000,camera_0,251.45161263,240.00000000,true
4.60000000,camera_1,292.94700433,240.00000000,true
4.60000000,camera_2,337.00040645,240.00000000,true
4.60000000,camera_3,357.43405889,211.25431149,true
4.63333333,camera_0,251.13495412,240.00000000,true
