timestamp,est_x,est_y,est_z,est_vx,est_vy,est_vz,pos_err,vel_err,num_visible_cameras,update_time_sec,nis_mean,cov_px,cov_py,cov_pz,cov_vx,cov_vy,cov_vz
0.70000000,0.98395353,0.20106212,1.50065737,-0.02911267,0.27709420,0.01735714,0.00949930,0.04104512,4,0.00069879,6.30394150,0.00005742,0.00001999,0.00001716,0.00204693,0.00136278,0.00130556
0.73333333,0.98101465,0.21471231,1.50080184,-0.03774411,0.30183747,0.01479044,0.00626100,0.03270556,4,0.00073029,0.85668847,0.00005293,0.00001996,0.00001659,0.00190404,0.00136024,0.00126956
0.76666667,0.97903334,0.22592589,1.50054895,-0.04082150,0.30830417,0.01039511,0.00577188,0.03362794,4,0.00065887,2.11920166,0.00004985,0.00001995,0.00001621,0.00183130,0.00135916,0.00125497
0.80000000,0.97160199,0.23850041,1.50059542,-0.06616730,0.32152001,0.00862573,0.00102990,0.03174886,4,0.00057375,1.12546407,0.00004772,0.00001995,0.00001598,0.00179697,0.00135928,0.00125135
0.83333333,0.96910287,0.25105006,1.49520215,-0.06749444,0.33173570,-0.02504549,0.00602907,0.04856553,4,0.00113283,3.43891538,0.00004628,0.00001996,0.00001585,0.00178386,0.00135949,0.00125209
0.86666667,0.96666267,0.25781665,1.49908012,-0.06803553,0.30787533,0.00299799,0.00120929,0.02034928,4,0.00104362,3.60384369,0.00004535,0.00001997,0.00001579,0.00178185,0.00135964,0.00125404
0.90000000,0.95977978,0.27004581,1.50094538,-0.08770869,0.31914219,0.01353335,0.00527332,0.03380728,4,0.00105321,2.33464470,0.00004476,0.00001999,0.00001578,0.00178450,0.00136031,0.00125604
0.93333333,0.95217229,0.28062781,1.50211840,-0.10769535,0.31915831,0.01784985,0.01008213,0.04340857,4,0.00092838,1.37764700,0.00004444,0.00002002,0.00001580,0.00178903,0.00136120,0.00125764
0.96666667,0.95044512,0.29191153,1.50118487,-0.09973873,0.32261741,0.00870607,0.00988625,0.03880209,4,0.00058663,2.56037178,0.00004431,0.00002005,0.00001583,0.00179336,0.00136176,0.00125839
1.00000000,0.94532005,0.30049190,1.49932863,-0.10736993,0.31065833,-0.00413256,0.01120256,0.03075783,4,0.00057958,0.60584590,0.00004429,0.00002008,0.00001587,0.00179675,0.00136219,0.00125872
1.03333333,0.94761560,0.30822179,1.49930414,-0.08181600,0.29571986,-0.00345386,0.00572267,0.01436824,4,0.00065413,2.76926958,0.00004433,0.00002008,0.00001589,0.00179876,0.00136217,0.00125847
1.06666667,0.94096662,0.31350297,1.49509453,-0.09855958,0.27053934,-0.02791506,0.00967305,0.03161223,4,0.00058263,2.48416163,0.00004441,0.00002010,0.00001591,0.00179958,0.00136264,0.00125857
1.10000000,0.94585212,0.31919667,1.49775203,-0.06300049,0.25166494,-0.00649358,0.00534572,0.04739341,4,0.00056850,2.66194635,0.00004449,0.00002011,0.00001593,0.00179938,0.00136261,0.00125828
1.13333333,0.94489507,0.32874537,1.50104602,-0.05810052,0.25804541,0.01445256,0.00530654,0.05081741,4,0.00057008,0.89065174,0.00004457,0.00002011,0.00001594,0.00179864,0.00136276,0.00125827
1.16666667,0.94475900,0.33889413,1.50490509,-0.05036824,0.26654909,0.03459584,0.00831273,0.06470075,4,0.00057767,0.69564085,0.00004465,0.00002011,0.00001595,0.00179796,0.00136291,0.00125847
1.20000000,0.94423405,0.34397966,1.50239671,-0.04523809,0.24542577,0.01276265,0.01200223,0.07117254,4,0.00057596,1.33857528,0.00004474,0.00002011,0.00001596,0.00179748,0.00136297,0.00125875
1.23333333,0.94157318,0.35410446,1.50175609,-0.05028357,0.25625173,0.00640816,0.01204093,0.06307269,4,0.00098958,1.16061741,0.00004481,0.00002012,0.00001597,0.00179690,0.00136332,0.00125918
1.26666667,0.93348226,0.36401228,1.50466496,-0.07802169,0.26404811,0.02246840,0.00962779,0.04268990,4,0.00071575,1.93846803,0.00004489,0.00002014,0.00001600,0.00179677,0.00136410,0.00126003
1.30000000,0.92916834,0.37946681,1.50288163,-0.08558522,0.30099471,0.00738195,0.00519287,0.03766155,4,0.00073267,5.17525250,0.00004497,0.00002017,0.00001603,0.00179697,0.00136499,0.00126096
1.33333333,0.92491915,0.39020318,1.50690837,-0.09161769,0.30493045,0.02989054,0.00795154,0.04845134,4,0.00062975,2.64800771,0.00004507,0.00002020,0.00001607,0.00179779,0.00136554,0.00126180
1.36666667,0.92110987,0.40034322,1.50469248,-0.09487334,0.30481483,0.01077649,0.00639830,0.04009375,4,0.00059504,1.52006140,0.00004517,0.00002023,0.00001610,0.00179868,0.00136597,0.00126249
1.40000000,0.91918107,0.41287925,1.50226859,-0.08960003,0.31794913,-0.00577339,0.00827422,0.05515829,4,0.00057792,2.79959911,0.00004526,0.00002025,0.00001612,0.00179960,0.00136635,0.00126312
1.43333333,0.90496334,0.42172372,1.49805975,-0.13788628,0.30840668,-0.02965640,0.00658291,0.04816311,4,0.00057346,4.32601604,0.00004537,0.00002029,0.00001617,0.00180076,0.00136746,0.00126433
1.46666667,0.90039092,0.43389873,1.50204018,-0.13778264,0.31888828,-0.00014743,0.00930206,0.04850519,4,0.00057725,1.90245678,0.00004546,0.00002033,0.00001621,0.00180185,0.00136840,0.00126527
1.50000000,0.89653353,0.43914021,1.49791286,-0.13463635,0.28909050,-0.02460882,0.00609099,0.03133900,4,0.00056779,3.05473714,0.00004556,0.00002037,0.00001624,0.00180310,0.00136901,0.00126605
1.53333333,0.89118446,0.44925423,1.49910557,-0.13832614,0.29173067,-0.01267233,0.00725622,0.02668555,4,0.00056837,0.58626898,0.00004564,0.00002040,0.00001627,0.00180401,0.00136971,0.00126678
1.56666667,0.88867132,0.45918077,1.49636971,-0.12933160,0.29285440,-0.02638119,0.00782253,0.03718881,4,0.00056587,1.03445612,0.00004572,0.00002044,0.00001630,0.00180504,0.00137034,0.00126753
1.60000000,0.88370983,0.46638757,1.49980630,-0.13215303,0.27874554,-0.00081917,0.00566274,0.01418918,4,0.00065267,1.86961071,0.00004581,0.00002047,0.00001633,0.00180615,0.00137097,0.00126832
1.63333333,0.87598213,0.47406079,1.49659507,-0.14640812,0.26977980,-0.01966629,0.00798272,0.02097191,4,0.00069037,2.10563049,0.00004588,0.00002050,0.00001636,0.00180718,0.00137177,0.00126916
1.66666667,0.87048079,0.48127692,1.50079940,-0.14910425,0.25997464,0.00908463,0.00738253,0.01101199,4,0.00059242,4.40295261,0.00004596,0.00002054,0.00001639,0.00180819,0.00137262,0.00127000
1.70000000,0.86762809,0.49024038,1.50115942,-0.14003981,0.26165216,0.00942264,0.00563724,0.01139941,4,0.00079300,2.80813682,0.00004602,0.00002057,0.00001642,0.00180913,0.00137335,0.00127075
1.73333333,0.86760071,0.49678975,1.49931467,-0.12025430,0.24977799,-0.00333672,0.00072497,0.03086766,4,0.00082517,1.27742330,0.00004609,0.00002059,0.00001644,0.00181012,0.00137362,0.00127120
1.76666667,0.86322993,0.50451849,1.49612779,-0.12181853,0.24648029,-0.02150441,0.00402527,0.03880423,4,0.00096325,1.98318263,0.00004615,0.00002061,0.00001646,0.00181099,0.00137420,0.00127187
1.80000000,0.86059353,0.51189315,1.49966892,-0.11576302,0.24188600,0.00363603,0.00366911,0.04161418,4,0.00104883,2.16071473,0.00004622,0.00002063,0.00001648,0.00181188,0.00137477,0.00127252
1.83333333,0.85467462,0.52477714,1.49979118,-0.12439608,0.26835952,0.00364365,0.00300570,0.03496433,4,0.00092362,4.13121610,0.00004628,0.00002066,0.00001650,0.00181274,0.00137542,0.00127322
1.86666667,0.84705389,0.53329640,1.49607857,-0.13923637,0.26590575,-0.01897356,0.00445770,0.03003939,4,0.00093729,1.65374033,0.00004635,0.00002069,0.00001654,0.00181391,0.00137629,0.00127417
1.90000000,0.84115269,0.54746660,1.49860216,-0.14440793,0.29504681,-0.00036232,0.00799338,0.04593469,4,0.00064629,2.10077681,0.00004643,0.00002073,0.00001657,0.00181498,0.00137715,0.00127505
1.93333333,0.83363880,0.55694498,1.49898004,-0.15593811,0.29298687,0.00193768,0.00941273,0.04293624,4,0.00067046,0.84405485,0.00004652,0.00002077,0.00001661,0.00181626,0.00137806,0.00127605
1.96666667,0.82553939,0.56452658,1.49366578,-0.16839806,0.28086631,-0.02973895,0.01166073,0.04340714,4,0.00060104,2.92208139,0.00004661,0.00002081,0.00001665,0.00181742,0.00137909,0.00127707
2.00000000,0.81792204,0.56883998,1.49498923,-0.17718226,0.25305761,-0.01611528,0.00988372,0.01871249,4,0.00058750,1.91317155,0.00004669,0.00002086,0.00001668,0.00181844,0.00137996,0.00127789
2.03333333,0.82118802,0.57538498,1.49631420,-0.13823157,0.24311658,-0.00517356,0.00472172,0.03413751,4,0.00057275,4.09857589,0.00004675,0.00002089,0.00001670,0.00181913,0.00138040,0.00127831
2.06666667,0.81922940,0.58211813,1.49790976,-0.12703581,0.23573208,0.00521494,0.00584590,0.04830306,4,0.00056817,1.18937554,0.00004681,0.00002090,0.00001672,0.00181973,0.00138057,0.00127862
2.10000000,0.80948480,0.59669531,1.50098288,-0.15009097,0.27227998,0.02225841,0.00775246,0.04580514,4,0.00056275,2.95493173,0.00004686,0.00002094,0.00001675,0.00182035,0.00138140,0.00127947
2.13333333,0.80699407,0.60145046,1.50181639,-0.13966615,0.24873990,0.02279171,0.00673780,0.04631316,4,0.00056383,2.67670472,0.00004693,0.00002096,0.00001677,0.00182141,0.00138196,0.00128021
2.16666667,0.79937565,0.61187902,1.49885021,-0.15212396,0.26027593,0.00092285,0.00754648,0.03643114,4,0.00056792,2.72136985,0.00004699,0.00002099,0.00001680,0.00182219,0.00138279,0.00128103
2.20000000,0.79680145,0.62256064,1.50036521,-0.14138824,0.27140923,0.00963067,0.01164835,0.05556201,4,0.00056325,1.39494496,0.00004705,0.00002102,0.00001683,0.00182308,0.00138344,0.00128174
2.23333333,0.79409686,0.62841412,1.50214596,-0.13307258,0.25405484,0.01819074,0.01285931,0.05933919,4,0.00056300,1.66883650,0.00004712,0.00002105,0.00001685,0.00182398,0.00138408,0.00128249
2.26666667,0.79043850,0.63285074,1.50125281,-0.13005308,0.23204501,0.00940113,0.01354854,0.05934701,4,0.00082121,1.73037651,0.00004718,0.00002108,0.00001687,0.00182473,0.00138452,0.00128299
2.30000000,0.78144953,0.63963884,1.49876342,-0.14987096,0.22655054,-0.00701999,0.01073598,0.04196365,4,0.00081958,1.19629097,0.00004723,0.00002111,0.00001690,0.00182536,0.00138531,0.00128372
2.33333333,0.78093857,0.64705630,1.50295228,-0.13085564,0.22613087,0.01888156,0.01660924,0.06528793,4,0.00071487,2.32387740,0.00004728,0.00002113,0.00001692,0.00182600,0.00138582,0.00128422
2.36666667,0.77088735,0.65819761,1.50695091,-0.15470691,0.24541496,0.03860474,0.01567485,0.05898418,4,0.00059346,2.65421691,0.00004733,0.00002117,0.00001695,0.00182665,0.00138663,0.00128503
2.40000000,0.76318004,0.66500247,1.50842463,-0.16562568,0.23771070,0.03969836,0.01522856,0.05253782,4,0.00058458,0.49414683,0.00004739,0.00002121,0.00001698,0.00182752,0.00138754,0.00128595
2.43333333,0.75760430,0.66815068,1.50375842,-0.16624104,0.21163124,0.00467258,0.01304872,0.03616251,4,0.00057496,2.49260140,0.00004745,0.00002124,0.00001701,0.00182833,0.00138835,0.00128672
2.46666667,0.74868846,0.67808621,1.50265448,-0.18030440,0.22709449,-0.00269389,0.01122140,0.02283221,4,0.00057512,1.39128298,0.00004749,0.00002129,0.00001705,0.00182891,0.00138937,0.00128758
2.50000000,0.74403285,0.68297813,1.49555068,-0.17479761,0.21259851,-0.04366235,0.01318955,0.05325278,4,0.00065150,3.51356179,0.00004755,0.00002133,0.00001708,0.00182967,0.00139007,0.00128828
2.53333333,0.73783173,0.69344815,1.49714158,-0.17609697,0.23101091,-0.02588010,0.01405526,0.04229373,4,0.00103496,2.45052848,0.00004759,0.00002137,0.00001711,0.00183026,0.00139080,0.00128897
2.56666667,0.72755923,0.69889190,1.49914659,-0.19491671,0.21835685,-0.00915090,0.01007086,0.01692676,4,0.00100246,2.19422557,0.00004765,0.00002140,0.00001714,0.00183106,0.00139159,0.00128978
2.60000000,0.72217953,0.70708711,1.49753784,-0.19011073,0.22344087,-0.01675324,0.01214427,0.02863078,4,0.00087308,2.32391014,0.00004771,0.00002144,0.00001716,0.00183175,0.00139231,0.00129045
2.63333333,0.71045023,0.71309593,1.50195909,-0.21304236,0.21515405,0.01227029,0.00741519,0.01290611,4,0.00083450,1.84859549,0.00004776,0.00002149,0.00001720,0.00183247,0.00139342,0.00129148
2.66666667,0.69711292,0.71894001,1.49629880,-0.23952061,0.20739817,-0.02308175,0.00404632,0.03356385,4,0.00058337,9.38900074,0.00004826,0.00002402,0.00001874,0.00184036,0.00146703,0.00134341
2.70000000,0.68321601,0.72694511,1.49579672,-0.26437588,0.21265561,-0.02154393,0.00801255,0.05210849,4,0.00057846,1.00382810,0.00004819,0.00002323,0.00001824,0.00183771,0.00142504,0.00131251
2.73333333,0.67881664,0.73546509,1.49669656,-0.24558800,0.22074503,-0.01228304,0.00641560,0.03313846,4,0.00059250,1.48806144,0.00004816,0.00002266,0.00001789,0.00183649,0.00140585,0.00129940
2.76666667,0.66941964,0.74225067,1.49798672,-0.25076203,0.21756543,-0.00254404,0.00724423,0.03313461,4,0.00057967,0.82579267,0.00004815,0.00002229,0.00001767,0.00183613,0.00139922,0.00129576
2.80000000,0.65975182,0.74933941,1.50094509,-0.25630266,0.21655451,0.01494657,0.00907788,0.03965666,4,0.00058212,1.53612600,0.00004815,0.00002206,0.00001755,0.00183628,0.00139883,0.00129640
2.83333333,0.65077276,0.75375985,1.49977554,-0.25843609,0.20149720,0.00533005,0.00954092,0.03366167,4,0.00056779,0.80815767,0.00004816,0.00002194,0.00001749,0.00183681,0.00140073,0.00129830
2.86666667,0.64886804,0.76029193,1.50163661,-0.23017250,0.20117533,0.01505845,0.00462804,0.01625872,4,0.00056771,1.24395386,0.00004818,0.00002188,0.00001747,0.00183735,0.00140292,0.00130002
2.90000000,0.64006091,0.76500241,1.50024748,-0.23514801,0.19029598,0.00410934,0.00481935,0.00781257,4,0.00056617,0.70785784,0.00004821,0.00002187,0.00001748,0.00183798,0.00140472,0.00130131
2.93333333,0.63155997,0.76890961,1.49787766,-0.23816930,0.17706600,-0.01041655,0.00625394,0.01884150,4,0.00056404,1.11996180,0.00004824,0.00002189,0.00001750,0.00183862,0.00140609,0.00130218
2.96666667,0.62536922,0.77850920,1.49998325,-0.23046356,0.19722752,0.00379822,0.00429078,0.00959775,4,0.00056379,1.05294752,0.00004827,0.00002192,0.00001753,0.00183915,0.00140683,0.00130258
3.00000000,0.61435631,0.78635096,1.49889970,-0.24438150,0.20377484,-0.00321263,0.00793543,0.01993434,4,0.00056300,1.01363677,0.00004830,0.00002197,0.00001757,0.00183982,0.00140729,0.00130298
3.03333333,0.60818566,0.79325286,1.50201419,-0.23605129,0.20454770,0.01544130,0.00700196,0.02561664,4,0.00056329,0.69289098,0.00004835,0.00002201,0.00001760,0.00184050,0.00140740,0.00130317
3.06666667,0.60782325,0.79982375,1.50167071,-0.20446244,0.20389899,0.01047371,0.00496286,0.04208712,4,0.00056300,1.91620335,0.00004839,0.00002203,0.00001762,0.00184105,0.00140720,0.00130319
3.10000000,0.59770665,0.80332247,1.50543693,-0.21866183,0.18578570,0.03023487,0.00569868,0.03783988,4,0.00056729,1.27891709,0.00004843,0.00002206,0.00001765,0.00184156,0.00140723,0.00130345
3.13333333,0.58585511,0.81086676,1.50438569,-0.23774519,0.19265638,0.01833402,0.00675643,0.02457040,4,0.00056217,0.66395512,0.00004847,0.00002210,0.00001767,0.00184201,0.00140761,0.00130393
3.16666667,0.57964648,0.81603221,1.50423864,-0.23063930,0.18603945,0.01395522,0.00538155,0.02251579,4,0.00056217,2.79708566,0.00004851,0.00002213,0.00001770,0.00184253,0.00140800,0.00130444
3.20000000,0.57034308,0.82298195,1.50189699,-0.23736798,0.18992375,-0.00225020,0.00529701,0.01986715,4,0.00056033,2.74847906,0.00004855,0.00002216,0.00001773,0.00184299,0.00140845,0.00130498
3.23333333,0.56062043,0.82671010,1.49999490,-0.24522894,0.17573208,-0.01279338,0.00502219,0.01436665,4,0.00056150,0.75793190,0.00004859,0.00002220,0.00001775,0.00184351,0.00140910,0.00130568
3.26666667,0.56209357,0.83086418,1.49728054,-0.20482186,0.16746508,-0.02598229,0.00576586,0.05138212,4,0.00057483,2.76357653,0.00004862,0.00002222,0.00001777,0.00184386,0.00140952,0.00130614
3.30000000,0.55786900,0.83777810,1.49520486,-0.19375410,0.17487883,-0.03295471,0.01050333,0.06668319,4,0.00056650,1.76500955,0.00004865,0.00002224,0.00001779,0.00184409,0.00140992,0.00130658
3.33333333,0.55336809,0.84598266,1.49716422,-0.18530070,0.18784318,-0.01533254,0.01411069,0.07352644,4,0.00103242,0.94712306,0.00004867,0.00002226,0.00001781,0.00184439,0.00141028,0.00130704
3.36666667,0.54929189,0.84907301,1.49932145,-0.17677491,0.17098485,0.00003938,0.01758775,0.07811491,4,0.00077633,5.55282866,0.00006197,0.00002240,0.00001933,0.00207820,0.00141307,0.00135737
3.40000000,0.53926662,0.85247667,1.49872335,-0.19394030,0.15820342,-0.00336987,0.01595610,0.06179561,4,0.00104950,1.44769495,0.00005798,0.00002238,0.00001881,0.00195943,0.00141237,0.00132679
3.43333333,0.53078485,0.85255187,1.50158629,-0.20268437,0.13004252,0.01349690,0.01673216,0.06122507,4,0.00081717,1.86697196,0.00005509,0.00002238,0.00001845,0.00189553,0.00141233,0.00131367
3.46666667,0.52194725,0.85791777,1.50146417,-0.21095605,0.13534817,0.01025154,0.01641982,0.05156987,4,0.00059400,0.78561118,0.00005299,0.00002239,0.00001821,0.00186351,0.00141277,0.00130975
3.50000000,0.50414567,0.86436840,1.49746653,-0.25427491,0.14456982,-0.01445063,0.00767959,0.01632028,4,0.00056975,3.85201399,0.00005150,0.00002242,0.00001808,0.00185011,0.00141365,0.00131026
3.53333333,0.49670368,0.87216240,1.50005599,-0.24975222,0.16065257,0.00309321,0.00783418,0.01866073,4,0.00056837,2.25685509,0.00005049,0.00002244,0.00001802,0.00184688,0.00141444,0.00131202
3.56666667,0.48781951,0.87468170,1.50457053,-0.25233539,0.14537768,0.02835939,0.00929793,0.03038465,4,0.00056737,1.57264128,0.00004983,0.00002247,0.00001800,0.00184862,0.00141511,0.00131378
3.60000000,0.47973969,0.88403545,1.50048836,-0.25052405,0.16958934,-0.00048247,0.00867788,0.03150765,4,0.00056442,2.89183259,0.00004941,0.00002251,0.00001801,0.00185197,0.00141588,0.00131505
3.63333333,0.47129961,0.88980430,1.49903082,-0.25088344,0.17020214,-0.00875834,0.00941944,0.03597737,4,0.00056887,2.06819837,0.00004917,0.00002254,0.00001804,0.00185550,0.00141657,0.00131585
3.66666667,0.46784403,0.89628013,1.49316791,-0.23035363,0.17495555,-0.04074688,0.01659558,0.06738948,4,0.00057271,4.86417526,0.00004906,0.00002256,0.00001806,0.00185823,0.00141692,0.00131596
3.70000000,0.45520693,0.90340721,1.49429471,-0.25097741,0.18144472,-0.02648210,0.01425403,0.05765567,4,0.00057208,1.72978579,0.00004902,0.00002258,0.00001808,0.00185988,0.00141749,0.00131608
3.73333333,0.44041313,0.90581774,1.49843859,-0.27823790,0.16139392,0.00235973,0.00758320,0.03185534,4,0.00056658,3.13713445,0.00004904,0.00002262,0.00001812,0.00186061,0.00141835,0.00131638
3.76666667,0.43239613,0.91042985,1.49748432,-0.27302713,0.15739542,-0.00356389,0.00868598,0.02966167,4,0.00054796,3.66541719,0.00006212,0.00002273,0.00001966,0.00208933,0.00142064,0.00136633
3.80000000,0.42152461,0.91558347,1.49824659,-0.28028155,0.15672893,0.00142551,0.00817449,0.03240880,4,0.00061421,0.13319045,0.00005823,0.00002274,0.00001915,0.00197199,0.00142049,0.00133553
3.83333333,0.40790804,0.92283515,1.49777223,-0.29735969,0.16714509,-0.00151600,0.01033092,0.05044840,4,0.00056792,2.16821940,0.00005540,0.00002275,0.00001878,0.00190777,0.00142075,0.00132220
3.86666667,0.40354411,0.92567247,1.49980602,-0.27526833,0.15308159,0.01024783,0.00981742,0.03482255,4,0.00087179,2.46060444,0.00005336,0.00002276,0.00001854,0.00187496,0.00142099,0.00131792
3.90000000,0.38958730,0.92982296,1.49832083,-0.29467776,0.14753217,-0.00009388,0.00924369,0.03563626,4,0.00057042,2.25732786,0.00005190,0.00002278,0.00001840,0.00186026,0.00142150,0.00131798
3.93333333,0.38061045,0.92925342,1.49870282,-0.29174697,0.11830956,0.00209264,0.00483528,0.01506636,4,0.00056067,1.71449694,0.00005090,0.00002280,0.00001833,0.00185570,0.00142212,0.00131953
3.96666667,0.37260929,0.93237208,1.50345647,-0.28476881,0.11406148,0.02877130,0.00537341,0.02955543,4,0.00056142,2.19266371,0.00005022,0.00002282,0.00001831,0.00185603,0.00142279,0.00132112
4.00000000,0.36392838,0.93591626,1.50274628,-0.28144890,0.11275516,0.01924622,0.00500413,0.01975290,4,0.00088687,0.92137220,0.00004980,0.00002284,0.00001830,0.00185843,0.00142328,0.00132215
4.03333333,0.36070836,0.94185423,1.49613928,-0.25575645,0.12489024,-0.02215581,0.01062736,0.03837592,4,0.00057304,4.62741346,0.00004954,0.00002286,0.00001831,0.00186105,0.00142368,0.00132263
4.06666667,0.34829992,0.94500620,1.49762359,-0.27198706,0.11918869,-0.00945555,0.00788666,0.02105651,4,0.00057000,2.30229198,0.00004941,0.00002288,0.00001833,0.00186317,0.00142415,0.00132288
4.10000000,0.33753102,0.94516077,1.50028415,-0.27937727,0.09869976,0.00754606,0.00425040,0.00841222,4,0.00057438,3.12301243,0.00004936,0.00002290,0.00001835,0.00186446,0.00142465,0.00132288
4.13333333,0.33337594,0.94658233,1.49987145,-0.25794713,0.08912946,0.00375413,0.00861768,0.02735260,4,0.00056042,3.64863751,0.00004935,0.00002292,0.00001837,0.00186473,0.00142509,0.00132270
4.16666667,0.32209504,0.94625625,1.49839887,-0.26941472,0.07136372,-0.00536935,0.00747508,0.02832138,4,0.00056329,1.08471466,0.00004937,0.00002294,0.00001838,0.00186426,0.00142560,0.00132263
4.20000000,0.31555057,0.94717030,1.49582186,-0.25931397,0.06373603,-0.01905410,0.01167938,0.04289459,4,0.00055917,0.59650469,0.00004939,0.00002295,0.00001840,0.00186329,0.00142601,0.00132252
4.23333333,0.30164433,0.94954667,1.49569974,-0.28134192,0.06470791,-0.01612943,0.00883787,0.02952242,4,0.00065196,2.91141150,0.00004942,0.00002297,0.00001841,0.00186211,0.00142644,0.00132257
4.26666667,0.28799276,0.95576385,1.49192919,-0.29897311,0.08603194,-0.03456749,0.00847594,0.03645186,4,0.00102458,4.10674169,0.00004943,0.00002300,0.00001843,0.00186077,0.00142713,0.00132295
4.30000000,0.27528240,0.95674943,1.49468143,-0.31058391,0.07583376,-0.01230786,0.00695410,0.02652528,4,0.00097854,1.95336901,0.00004946,0.00002302,0.00001845,0.00185971,0.00142762,0.00132333
