timestamp,camera_id,u_ideal,v_ideal,visible
2.46666667,camera_1,282.32218747,268.21794690,true
2.46666667,camera_2,347.56930977,260.64741202,true
2.46666667,camera_3,332.82204882,236.95489629,true
2.50000000,camera_0,274.39447384,261.86709007,true
2.50000000,camera_1,281.95007154,268.53377448,true
2.50000000,camera_2,347.73452099,260.79821432,true
2.50000000,camera_3,333.10770946,236.88552186,true
2.53333333,camera_0,273.88113709,262.04485763,true
2.53333333,camera_1,281.58488091,268.84904874,true
2.53333333,camera_2,347.89344294,260.94746323,true
2.53333333,camera_3,333.39728773,236.81759776,true
2.56666667,camera_0,273.37004671,262.22153804,true
2.56666667,camera_1,281.22673804,269.16374264,true
2.56666667,camera_2,348.04606819,261.09516386,true
2.56666667,camera_3,333.69079940,236.75115540,true
2.60000000,camera_0,272.86119057,262.39713923,true
2.60000000,camera_1,280.87576439,269.47782896,true
2.60000000,camera_2,348.19239042,261.24132139,true
2.60000000,camera_3,333.98825871,236.68622588,true
2.63333333,camera_0,272.35455668,262.57166909,true
2.63333333,camera_1,280.53208045,269.79128027,true
2.63333333,camera_2,348.33240438,261.38594102,true
2.63333333,camera_3,334.28967833,236.62283997,true
2.66666667,camera_0,271.85013309,262.74513549,true
2.66666667,camera_1,280.19580559,270.10406895,true
2.66666667,camera_2,348.46610594,261.52902800,true
2.66666667,camera_3,334.59506932,236.56102810,true
2.70000000,camera_0,271.34790799,262.91754621,true
2.70000000,camera_1,279.86705812,270.41616719,true
2.70000000,camera_2,348.59349201,261.67058762,true
2.70000000,camera_3,334.90444117,236.50082034,true
2.73333333,camera_0,270.84786967,263.08890900,true
2.73333333,camera_1,279.54595515,270.72754699,true
2.73333333,camera_2,348.71456061,261.81062520,true
2.73333333,camera_3,335.21780169,236.44224639,true
2.76666667,camera_0,270.35000653,263.25923158,true
2.76666667,camera_1,279.23261262,271.03818016,true
2.76666667,camera_2,348.82931081,261.94914612,true
2.76666667,camera_3,335.53515704,236.38533556,true
2.80000000,camera_0,269.85430714,263.42852156,true
2.80000000,camera_1,278.92714520,271.34803833,true
2.80000000,camera_2,348.93774275,262.08615577,true
2.80000000,camera_3,335.85651172,236.33011672,true
2.83333333,camera_0,269.36076016,263.59678654,true
2.83333333,camera_1,278.62966626,271.65709298,true
2.83333333,camera_2,349.03985763,262.22165958,true
2.83333333,camera_3,336.18186849,236.27661836,true
2.86666667,camera_0,268.86935447,263.76403403,true
2.86666667,camera_1,278.34028785,271.96531537,true
2.86666667,camera_2,349.13565770,262.35566303,true
2.86666667,camera_3,336.51122839,236.22486849,true
2.90000000,camera_0,268.38007907,263.93027148,true
2.90000000,camera_1,278.05912060,272.27267662,true
2.90000000,camera_2,349.22514623,262.48817161,true
2.90000000,camera_3,336.84459072,236.17489466,true
2.93333333,camera_0,267.89292315,264.09550625,true
2.93333333,camera_1,277.78627370,272.57914768,true
2.93333333,camera_2,349.30832756,262.61919086,true
2.93333333,camera_3,337.18195300,236.12672396,true
2.96666667,camera_0,267.40787608,264.25974566,true
2.96666667,camera_1,277.52185486,272.88469935,true
2.96666667,camera_2,349.38520704,262.74872633,true
2.96666667,camera_3,337.52331097,236.08038298,true
3.00000000,camera_0,266.92492744,264.42299693,true
3.00000000,camera_1,277.26597026,273.18930226,true
3.00000000,camera_2,349.45579104,262.87678363,true
3.00000000,camera_3,337.86865857,236.03589777,true
3.03333333,camera_0,266.44406699,264.58526721,true
3.03333333,camera_1,277.01872447,273.49292688,true
3.03333333,camera_2,349.52008696,263.00336837,true
3.03333333,camera_3,338.21798791,235.99329389,true
3.06666667,camera_0,265.96528474,264.74656357,true
3.06666667,camera_1,276.78022045,273.79554355,true
3.06666667,camera_2,349.57810321,263.12848621,true
3.06666667,camera_3,338.57128927,235.95259634,true
3.10000000,camera_0,265.48857088,264.90689298,true
3.10000000,camera_1,276.55055946,274.09712248,true
3.10000000,camera_2,349.62984918,263.25214281,true
3.10000000,camera_3,338.92855106,235.91382954,true
3.13333333,camera_0,265.01391588,265.06626233,true
3.13333333,camera_1,276.32984104,274.39763371,true
3.13333333,camera_2,349.67533528,263.37434389,true
3.13333333,camera_3,339.28975986,235.87701735,true
3.16666667,camera_0,264.54131041,265.22467843,true
3.16666667,camera_1,276.11816295,274.69704717,true
3.16666667,camera_2,349.71457290,263.49509516,true
3.16666667,camera_3,339.65490035,235.84218304,true
3.20000000,camera_0,264.07074543,265.38214798,true
3.20000000,camera_1,275.91562111,274.99533266,true
3.20000000,camera_2,349.74757441,263.61440239,true
3.20000000,camera_3,340.02395531,235.80934926,true
3.23333333,camera_0,263.60221212,265.53867759,true
3.23333333,camera_1,275.72230958,275.29245986,true
3.23333333,camera_2,349.77435316,263.73227134,true
3.23333333,camera_3,340.39690566,235.77853805,true
3.26666667,camera_0,263.13570197,265.69427378,true
3.26666667,camera_1,275.53832047,275.58839833,true
3.26666667,camera_2,349.79492345,263.84870782,true
3.26666667,camera_3,340.77373037,235.74977078,true
3.30000000,camera_0,262.67120672,265.84894296,true
3.30000000,camera_1,275.36374396,275.88311753,true
3.30000000,camera_2,349.80930057,263.96371763,true
3.30000000,camera_3,341.15440653,235.72306821,true
3.33333333,camera_0,262.20871841,266.00269143,true
3.33333333,camera_1,275.19866817,276.17658682,true
3.33333333,camera_2,349.81750074,264.07730663,true
3.33333333,camera_3,341.53890929,235.69845039,true
3.36666667,camera_0,261.74822938,266.15552541,true
3.36666667,camera_1,275.04317916,276.46877544,true
3.36666667,camera_2,349.81954112,264.18948067,true
3.36666667,camera_3,341.92721188,235.67593672,true
3.40000000,camera_0,261.28973227,266.30745097,true
3.40000000,camera_1,274.89736088,276.75965256,true
3.40000000,camera_2,349.81543984,264.30024564,true
3.40000000,camera_3,342.31928561,235.65554586,true
3.43333333,camera_0,260.83322003,266.45847410,true
3.43333333,camera_1,274.76129512,277.04918726,true
3.43333333,camera_2,349.80521593,264.40960742,true
3.43333333,camera_3,342.71509983,235.63729582,true
3.46666667,camera_0,260.37868594,266.60860068,true
3.46666667,camera_1,274.63506145,277.33734855,true
3.46666667,camera_2,349.78888935,264.51757194,true
3.46666667,camera_3,343.11462197,235.62120382,true
3.50000000,camera_0,259.92612360,266.75783645,true
3.50000000,camera_1,274.51873717,277.62410534,true
3.50000000,camera_2,349.76648100,264.62414513,true
3.50000000,camera_3,343.51781755,235.60728640,true
3.53333333,camera_0,259.47552696,266.90618704,true
3.53333333,camera_1,274.41239730,277.90942651,true
3.53333333,camera_2,349.73801265,264.72933294,true
3.53333333,camera_3,343.92465012,235.59555932,true
3.56666667,camera_0,259.02689031,267.05365799,true
3.56666667,camera_1,274.31611450,278.19328086,true
3.56666667,camera_2,349.70350700,264.83314133,true
3.56666667,camera_3,344.33508132,235.58603758,true
3.60000000,camera_0,258.58020829,267.20025467,true
3.60000000,camera_1,274.22995900,278.47563715,true
3.60000000,camera_2,349.66298764,264.93557629,true
3.60000000,camera_3,344.74907086,235.57873543,true
3.63333333,camera_0,258.13547592,267.34598237,true
3.63333333,camera_1,274.15399864,278.75646409,true
3.63333333,camera_2,349.61647903,265.03664381,true
3.63333333,camera_3,345.16657653,235.57366631,true
3.66666667,camera_0,257.69268858,267.49084621,true
3.66666667,camera_1,274.08829873,279.03573036,true
3.66666667,camera_2,349.56400653,265.13634989,true
3.66666667,camera_3,345.58755421,235.57084288,true
3.70000000,camera_0,257.25184202,267.63485123,true
3.70000000,camera_1,274.03292206,279.31340461,true
3.70000000,camera_2,349.50559635,265.23470056,true
3.70000000,camera_3,346.01195787,235.57027701,true
3.73333333,camera_0,256.81293241,267.77800229,true
3.73333333,camera_1,273.98792883,279.58945547,true
3.73333333,camera_2,349.44127559,265.33170186,true
3.73333333,camera_3,346.43973957,235.57197972,true
3.76666667,camera_0,256.37595627,267.92030416,true
3.76666667,camera_1,273.95337665,279.86385154,true
3.76666667,camera_2,349.37107217,265.42735983,true
3.76666667,camera_3,346.87084952,235.57596123,true
3.80000000,camera_0,255.94091056,268.06176145,true
3.80000000,camera_1,273.92932042,280.13656145,true
3.80000000,camera_2,349.29501490,265.52168052,true
3.80000000,camera_3,347.30523601,235.58223095,true
3.83333333,camera_0,255.50779263,268.20237864,true
3.83333333,camera_1,273.91581237,280.40755379,true
3.83333333,camera_2,349.21313339,265.61467001,true
3.83333333,camera_3,347.74284551,235.59079741,true
3.86666667,camera_0,255.07660025,268.34216008,true
3.86666667,camera_1,273.91290195,280.67679719,true
3.86666667,camera_2,349.12545811,265.70633438,true
3.86666667,camera_3,348.18362263,235.60166832,true
3.90000000,camera_0,254.64733163,268.48110998,true
3.90000000,camera_1,273.92063583,280.94426030,true
3.90000000,camera_2,349.03202035,265.79667970,true
3.90000000,camera_3,348.62751015,235.61485053,true
3.93333333,camera_0,254.21998540,268.61923238,true
3.93333333,camera_1,273.93905785,281.20991178,true
3.93333333,camera_2,348.93285220,265.88571208,true
3.93333333,camera_3,349.07444903,235.63035003,true
3.96666667,camera_0,253.79456063,268.75653123,true
3.96666667,camera_1,273.96820898,281.47372033,true
3.96666667,camera_2,348.82798657,265.97343762,true
3.96666667,camera_3,349.52437845,235.64817194,true
4.00000000,camera_0,253.37105684,268.89301028,true
4.00000000,camera_1,274.00812725,281.73565470,true
4.00000000,camera_2,348.71745719,266.05986244,true
4.00000000,camera_3,349.97723582,235.66832052,true
4.03333333,camera_0,252.94947402,269.02867316,true
4.03333333,camera_1,274.05884778,281.99568370,true
4.03333333,camera_2,348.60129855,266.14499265,true
4.03333333,camera_3,350.43295679,235.69079915,true
4.06666667,camera_0,252.52981259,269.16352336,true
4.06666667,camera_1,274.12040267,282.25377619,true
4.06666667,camera_2,348.47954595,266.22883439,true
4.06666667,camera_3,350.89147529,235.71561032,true
4.10000000,camera_0,252.11207348,269.29756420,true
4.10000000,camera_1,274.19282100,282.50990110,true
4.10000000,camera_2,348.35223545,266.31139379,true
4.10000000,camera_3,351.35272354,235.74275566,true
4.13333333,camera_0,251.69625806,269.43079885,true
4.13333333,camera_1,274.27612881,282.76402745,true
4.13333333,camera_2,348.21940390,266.39267698,true
4.13333333,camera_3,351.81663209,235.77223588,true
4.16666667,camera_0,251.28236820,269.56323035,true
4.16666667,camera_1,274.37034900,283.01612434,true
4.16666667,camera_2,348.08108889,266.47269012,true
4.16666667,camera_3,352.28312982,235.80405085,true
4.20000000,camera_0,250.87040627,269.69486156,true
4.20000000,camera_1,274.47550139,283.26616098,true
4.20000000,camera_2,347.93732877,266.55143936,true
4.20000000,camera_3,352.75214401,235.83819951,true
4.23333333,camera_0,250.46037513,269.82569519,true
4.23333333,camera_1,274.59160259,283.51410667,true
4.23333333,camera_2,347.78816266,266.62893084,true
4.23333333,camera_3,353.22360033,235.87467992,true
4.26666667,camera_0,250.05227814,269.95573379,true
4.26666667,camera_1,274.71866605,283.75993085,true
4.26666667,camera_2,347.63363037,266.70517073,true
4.26666667,camera_3,353.69742288,235.91348926,true
4.30000000,camera_0,249.64611918,270.08497977,true
4.30000000,camera_1,274.85670196,284.00360306,true
4.30000000,camera_2,347.47377249,266.78016520,true
4.30000000,camera_3,354.17353425,235.95462381,true
4.33333333,camera_0,249.24190263,270.21343534,true
4.33333333,camera_1,275.00571728,284.24509300,true
4.33333333,camera_2,347.30863029,266.85392041,true
4.33333333,camera_3,354.65185551,235.99807897,true
4.36666667,camera_0,248.83963342,270.34110259,true
4.36666667,camera_1,275.16571566,284.48437051,true
4.36666667,camera_2,347.13824579,266.92644252,true
4.36666667,camera_3,355.13230625,236.04384923,true
4.40000000,camera_0,248.43931701,270.46798342,true
4.40000000,camera_1,275.33669746,284.72140557,true
4.40000000,camera_2,346.96266167,266.99773773,true
4.40000000,camera_3,355.61480467,236.09192823,true
4.43333333,camera_0,248.04095937,270.59407957,true
4.43333333,camera_1,275.51865968,284.95616835,true
4.43333333,camera_2,346.78192136,267.06781218,true
4.43333333,camera_3,356.09926753,236.14230870,true
4.46666667,camera_0,247.64456705,270.71939262,true
4.46666667,camera_1,275.71159597,285.18862918,true
4.46666667,camera_2,346.59606894,267.13667208,true
4.46666667,camera_3,356.58561024,236.19498250,true
4.50000000,camera_0,247.25014713,270.84392397,true
4.50000000,camera_1,275.91549657,285.41875859,true
4.50000000,camera_2,346.40514918,267.20432359,true
4.50000000,camera_3,357.07374690,236.24994061,true
4.53333333,camera_0,246.85770726,270.96767487,true
4.53333333,camera_1,276.13034834,285.64652728,true
4.53333333,camera_2,346.20920754,267.27077289,true
4.53333333,camera_3,357.56359032,236.30717315,true
4.56666667,camera_0,246.46725563,271.09064638,true
4.56666667,camera_1,276.35613466,285.87190618,true
4.56666667,camera_2,346.00829013,267.33602616,true
4.56666667,camera_3,358.05505205,236.36666936,true
4.60000000,camera_0,246.07880104,271.21283941,true
4.60000000,camera_1,276.59283550,286.09486643,true
4.60000000,camera_2,345.80244370,267.40008959,true
4.60000000,camera_3,358.54804245,236.42841763,true
4.63333333,camera_0,245.69235283,271.33425466,true
