timestamp,est_x,est_y,est_z,est_vx,est_vy,est_vz,pos_err,vel_err,num_visible_cameras,update_time_sec,nis_mean,cov_px,cov_py,cov_pz,cov_vx,cov_vy,cov_vz
0.00000000,0.99889837,-0.00468400,1.48958605,0.00000000,0.00000000,0.00000000,0.01147187,0.30000000,4,0.25227079,,0.00016683,0.00007858,0.00005645,1.00000000,1.00000000,1.00000000
0.03333333,1.00501765,0.02294892,1.50356081,0.14593387,0.77260826,0.40056464,0.01435407,0.63718605,4,0.25176142,,0.00012152,0.00007807,0.00005413,0.21262090,0.12665871,0.09254052
0.06666667,1.00882198,0.03592719,1.50314994,0.12875658,0.54817778,0.15569463,0.01857514,0.32252448,4,0.25926962,,0.00012703,0.00006628,0.00004629,0.06934017,0.03476161,0.02493019
0.10000000,0.99896866,0.03145452,1.50524674,-0.05147331,0.25877410,0.11856543,0.00547677,0.13247763,4,0.24811717,,0.00011222,0.00005434,0.00004053,0.02884133,0.01418039,0.01055027
0.13333333,0.98784072,0.03201421,1.50342759,-0.14520521,0.17833653,0.06127108,0.01429639,0.19037408,4,0.24606350,,0.00009895,0.00004656,0.00003439,0.01485703,0.00739980,0.00547390
0.16666667,0.99924987,0.04894293,1.50790152,-0.01170741,0.26982784,0.08111345,0.00798482,0.08647582,4,0.25922462,,0.00008712,0.00004088,0.00002958,0.00875784,0.00451901,0.00335575
0.20000000,1.00488784,0.05566753,1.50374743,0.03023139,0.25335245,0.03122697,0.00878766,0.07366322,4,0.25201292,,0.00007636,0.00003830,0.00002570,0.00569224,0.00320604,0.00234072
0.23333333,1.00569058,0.06712401,1.50286141,0.02866897,0.27283175,0.01836276,0.00907668,0.05917116,4,0.26336217,,0.00006810,0.00003550,0.00002286,0.00406600,0.00245507,0.00183203
0.26666667,1.01235170,0.08024397,1.50246018,0.06013886,0.29620758,0.01238247,0.01574684,0.08506699,4,0.25046704,,0.00006415,0.00003112,0.00002204,0.00321791,0.00195812,0.00161232
0.30000000,1.01291947,0.09048240,1.49997464,0.05252515,0.29823710,-0.00477941,0.01697750,0.07963416,4,0.25275225,,0.00006062,0.00002910,0.00002130,0.00268430,0.00172832,0.00148224
0.33333333,1.00083986,0.10132388,1.50026719,-0.01387773,0.30432627,-0.00265217,0.00602894,0.01729980,4,0.29249175,,0.00005609,0.00002780,0.00001993,0.00231265,0.00160306,0.00138410
0.36666667,1.00090802,0.11129984,1.49932013,-0.01145881,0.30334587,-0.00750526,0.00714888,0.02332610,4,0.28166554,,0.00005296,0.00002655,0.00001864,0.00209555,0.00152613,0.00132588
0.40000000,1.00625985,0.12470499,1.49822786,0.01358945,0.31963001,-0.01215688,0.01445695,0.05543500,4,0.28607483,,0.00005064,0.00002577,0.00001882,0.00196506,0.00148998,0.00133399
0.43333333,1.00286608,0.12981125,1.49956233,-0.00252946,0.29149072,-0.00236561,0.01131404,0.03692475,4,0.24091479,,0.00004971,0.00002563,0.00001768,0.00190003,0.00147983,0.00129652
0.46666667,0.99705716,0.13774212,1.49672452,-0.02675233,0.28298435,-0.01803955,0.00779576,0.02742289,4,0.25191962,,0.00004810,0.00002464,0.00001726,0.00184420,0.00145141,0.00129267
0.50000000,0.99360135,0.14893242,1.50053946,-0.03808229,0.29266308,0.00760060,0.00488654,0.01091179,4,0.24967533,,0.00004782,0.00002369,0.00001748,0.00183081,0.00143341,0.00130784
0.53333333,0.98365512,0.15835714,1.49932403,-0.07485031,0.29225649,-0.00072554,0.00376044,0.02734580,4,0.25368687,,0.00004656,0.00002398,0.00001734,0.00180379,0.00145031,0.00130327
0.56666667,0.98338026,0.16635753,1.49989603,-0.06515513,0.28275215,0.00269930,0.00358473,0.01953637,4,0.24785946,,0.00004540,0.00002360,0.00001726,0.00178603,0.00144159,0.00130067
0.60000000,0.98019372,0.17419186,1.49936602,-0.06922839,0.27452461,-0.00090459,0.00609325,0.02583038,4,0.24887292,,0.00004464,0.00002333,0.00001773,0.00178036,0.00143801,0.00131604
0.63333333,0.97776246,0.17999548,1.49711985,-0.06923738,0.25682053,-0.01374861,0.01023953,0.04212669,4,0.25146571,,0.00004363,0.00002433,0.00001832,0.00177002,0.00146882,0.00133019
0.66666667,0.98419166,0.18850358,1.49492937,-0.03152275,0.25527486,-0.02374168,0.01208595,0.05341561,4,0.24804421,,0.00004337,0.00002419,0.00001814,0.00177393,0.00145756,0.00131550
0.70000000,0.97130577,0.19942965,1.49838555,-0.08319199,0.26958264,0.00071082,0.01137450,0.03154048,4,0.24576104,,0.00004396,0.00002359,0.00001806,0.00179114,0.00143825,0.00131016
0.73333333,0.97051532,0.21275321,1.49904797,-0.07506716,0.29220774,0.00430510,0.00773723,0.01053451,4,0.25324000,,0.00004432,0.00002295,0.00001816,0.00179781,0.00142229,0.00131391
0.76666667,0.97053171,0.22466188,1.49967405,-0.06435110,0.30342422,0.00703369,0.00457449,0.01393024,4,0.25126017,,0.00004353,0.00002291,0.00001825,0.00178037,0.00142668,0.00131644
0.80000000,0.96512820,0.23630302,1.49989083,-0.07866155,0.31187843,0.00696784,0.00636648,0.02284499,4,0.25279075,,0.00004410,0.00002332,0.00001765,0.00179228,0.00144091,0.00129630
0.83333333,0.96394751,0.25119186,1.49470881,-0.07284006,0.33546958,-0.02402418,0.00818506,0.05085014,4,0.24872708,,0.00004445,0.00002405,0.00001764,0.00179626,0.00145911,0.00130175
0.86666667,0.96340430,0.26096343,1.49798291,-0.06442182,0.32792503,-0.00053879,0.00529714,0.04007806,4,0.24520508,,0.00004342,0.00002409,0.00001818,0.00177340,0.00145257,0.00132237
0.90000000,0.95774813,0.27438998,1.49978685,-0.07989688,0.34151642,0.00990393,0.00974538,0.05331329,4,0.24747117,,0.00004341,0.00002410,0.00001873,0.00177556,0.00144906,0.00133677
0.93333333,0.95037558,0.28239022,1.50164693,-0.09997077,0.32430329,0.01848055,0.01237691,0.04390619,4,0.25098271,,0.00004364,0.00002410,0.00001857,0.00178179,0.00144806,0.00132453
0.96666667,0.94873623,0.29054505,1.50200625,-0.09232176,0.31017923,0.01700622,0.01074776,0.02911181,4,0.26706292,,0.00004424,0.00002432,0.00001814,0.00179219,0.00145315,0.00130907
1.00000000,0.94409904,0.29903504,1.50073159,-0.09891244,0.30059934,0.00645622,0.01179701,0.01851570,4,0.24498667,,0.00004490,0.00002383,0.00001792,0.00180196,0.00143905,0.00130547
1.03333333,0.94778083,0.30896130,1.50090040,-0.06867174,0.29955654,0.00611825,0.00606374,0.02741108,4,0.25495175,,0.00004393,0.00002388,0.00001828,0.00177836,0.00144307,0.00132139
1.06666667,0.94153553,0.31362257,1.49713396,-0.08540313,0.27181916,-0.01664913,0.00827004,0.02292026,4,0.27174717,,0.00004444,0.00002417,0.00001803,0.00178909,0.00145255,0.00131187
1.10000000,0.94692511,0.31919070,1.49891766,-0.04959640,0.25296155,-0.00342671,0.00504934,0.05684072,4,0.25527929,,0.00004422,0.00002450,0.00001838,0.00178370,0.00146036,0.00132534
1.13333333,0.94580287,0.32808870,1.50174653,-0.04738364,0.25530544,0.01339085,0.00644085,0.06091023,4,0.25265546,,0.00004428,0.00002388,0.00001859,0.00178488,0.00144046,0.00132922
1.16666667,0.94538433,0.33808879,1.50573693,-0.04253956,0.26288858,0.03353013,0.00960097,0.07156843,4,0.24651750,,0.00004483,0.00002433,0.00001820,0.00179491,0.00145573,0.00131351
1.20000000,0.94465083,0.34383261,1.50360817,-0.03919677,0.24712345,0.01507345,0.01268513,0.07602340,4,0.25633554,,0.00004529,0.00002414,0.00001804,0.00180216,0.00144967,0.00131065
1.23333333,0.94223556,0.35505916,1.50317311,-0.04425567,0.26292224,0.00965703,0.01229740,0.06708241,4,0.25383250,,0.00004621,0.00002391,0.00001832,0.00181591,0.00144398,0.00132259
1.26666667,0.93418076,0.36498866,1.50425386,-0.07266120,0.26971244,0.01411685,0.00914928,0.04206396,4,0.24886350,,0.00004613,0.00002298,0.00001855,0.00180922,0.00142063,0.00132882
1.30000000,0.92930489,0.37792258,1.50426955,-0.08356968,0.29080145,0.01157176,0.00653348,0.03522794,4,0.24927308,,0.00004630,0.00002272,0.00001864,0.00180970,0.00142055,0.00132882
1.33333333,0.92488091,0.38802026,1.50904541,-0.09070559,0.29322509,0.03659653,0.00991795,0.04803536,4,0.25111533,,0.00004699,0.00002316,0.00001871,0.00182108,0.00143907,0.00132905
1.36666667,0.92149137,0.39977785,1.50757317,-0.09235364,0.30373952,0.02136270,0.00882157,0.04489921,4,0.24902392,,0.00004690,0.00002324,0.00001842,0.00181666,0.00144006,0.00131832
1.40000000,0.91975720,0.41319161,1.50677559,-0.08678191,0.32108735,0.01282991,0.01094859,0.06043401,4,0.25069350,,0.00004581,0.00002396,0.00001855,0.00179582,0.00145805,0.00132486
1.43333333,0.90592347,0.42169867,1.50276044,-0.13313550,0.30993871,-0.01216005,0.00633907,0.04000685,4,0.24729308,,0.00004632,0.00002449,0.00001785,0.00180957,0.00146572,0.00130233
1.46666667,0.90160949,0.43491017,1.50557068,-0.13285488,0.32518041,0.00633293,0.01101722,0.05436388,4,0.25182975,,0.00004595,0.00002279,0.00001804,0.00180418,0.00141093,0.00131510
1.50000000,0.89750934,0.44070830,1.50246683,-0.13119649,0.29833551,-0.01292214,0.00690617,0.03102900,4,0.24909808,,0.00004630,0.00002322,0.00001867,0.00181310,0.00143187,0.00133715
1.53333333,0.89215140,0.45125062,1.50299605,-0.13542292,0.30158173,-0.00740182,0.00880463,0.03366611,4,0.24899479,,0.00004660,0.00002366,0.00001901,0.00181871,0.00144548,0.00134236
1.56666667,0.88912177,0.45958989,1.49922994,-0.12903704,0.29231310,-0.02748031,0.00717751,0.03766903,4,0.24800554,,0.00004705,0.00002372,0.00001887,0.00182597,0.00144495,0.00133193
1.60000000,0.88334629,0.46557057,1.50141906,-0.13531922,0.27257523,-0.00998482,0.00544985,0.01232794,4,0.25291321,,0.00004536,0.00002479,0.00001875,0.00179308,0.00147274,0.00132685
1.63333333,0.87577956,0.47351607,1.49854777,-0.14831271,0.26657265,-0.02431136,0.00730807,0.02540304,4,0.24819338,,0.00004518,0.00002456,0.00001839,0.00179519,0.00145789,0.00131596
